k,PSD
0.000000000000000000e+00,2.166671187435640335e-34
4.908738521234051744e-02,1.171892597166476410e-02
9.817477042468103487e-02,9.771746035277119324e-03
1.472621556370215523e-01,4.745838593641462516e-02
1.963495408493620697e-01,9.157022291696328975e-02
2.454369260617025872e-01,2.300538002851585176e-02
2.945243112740431046e-01,8.468946221276765773e-03
3.436116964863836221e-01,1.999101658566250841e-02
3.926990816987241395e-01,6.995745534063171553e-03
4.417864669110646569e-01,4.055623490659014674e-03
4.908738521234051744e-01,1.026381972737658646e-02
5.399612373357456363e-01,1.693334832557064074e-02
5.890486225480862092e-01,4.788556363043673051e-04
6.381360077604267822e-01,1.152760974020699668e-03
6.872233929727672441e-01,1.255116297765914487e-03
7.363107781851077061e-01,3.222923285302436991e-03
7.853981633974482790e-01,2.323992234063983295e-04
8.344855486097888519e-01,1.081560032899066140e-03
8.835729338221293139e-01,2.572066167344426533e-04
9.326603190344697758e-01,9.582592650257880330e-04
9.817477042468103487e-01,9.464933113862001831e-05
1.030835089459150922e+00,3.003810216470907592e-04
1.079922474671491273e+00,6.290384064730075459e-04
1.129009859883831846e+00,8.562802895211457264e-04
1.178097245096172418e+00,2.774342065826285132e-04
1.227184630308512991e+00,3.422117361224151196e-04
1.276272015520853564e+00,1.038819960813633803e-03
1.325359400733193915e+00,5.854848085940219738e-04
1.374446785945534488e+00,2.292653773039261746e-04
1.423534171157875061e+00,4.087833663000556284e-04
1.472621556370215412e+00,1.647713807090884391e-04
1.521708941582555985e+00,3.646888577894223671e-05
1.570796326794896558e+00,2.177409199027132020e-07
1.619883712007237131e+00,1.023150282955719047e-34
1.668971097219577704e+00,4.814824860968090702e-35
1.718058482431918055e+00,7.974553675978399523e-35
1.767145867644258628e+00,4.814824860968090488e-34
1.816233252856599201e+00,7.703719777548945123e-34
1.865320638068939552e+00,6.018531076210113110e-35
1.914408023281280125e+00,7.523163845262640906e-34
1.963495408493620697e+00,1.504632769052528010e-34
2.012582793705961048e+00,9.178259891220419793e-35
2.061670178918301843e+00,4.814824860968090488e-34
2.110757564130642194e+00,3.927091527227097251e-34
2.159844949342982545e+00,2.745954803520863084e-35
2.208932334555323340e+00,7.824090399073146722e-35
2.258019719767663691e+00,1.504632769052528277e-35
2.307107104980004486e+00,7.372700568357387250e-35
2.356194490192344837e+00,2.745954803520863084e-35
2.405281875404685188e+00,1.162391262230465322e-34
2.454369260617025983e+00,1.203706215242022622e-34
2.503456645829366334e+00,1.956022599768286681e-35
2.552544031041707129e+00,5.375300567440158882e-34
2.601631416254047480e+00,1.504632769052528010e-34
2.650718801466387831e+00,4.814824860968090702e-35
2.699806186678728626e+00,5.454293787815414037e-35
2.748893571891068976e+00,4.393527685633380934e-34
2.797980957103409327e+00,9.629649721936179265e-35
2.847068342315750122e+00,2.166671187435640335e-34
2.896155727528090473e+00,9.629649721936179265e-35
2.945243112740430824e+00,1.925929944387236195e-33
2.994330497952771619e+00,3.851859888774471706e-34
3.043417883165111970e+00,1.203706215242022622e-34
3.092505268377452765e+00,1.700235029029356865e-34
