k,PSD
0.000000000000000000e+00,3.761581922631320025e-35
4.908738521234051744e-02,2.214326335815706981e-02
9.817477042468103487e-02,3.675098418864971433e-02
1.472621556370215523e-01,4.542685569992423178e-02
1.963495408493620697e-01,2.791937120418750556e-02
2.454369260617025872e-01,2.596092995576751092e-02
2.945243112740431046e-01,8.939026952192688936e-04
3.436116964863836221e-01,8.757334810793148197e-03
3.926990816987241395e-01,2.124861172216382585e-02
4.417864669110646569e-01,6.322856193169685071e-03
4.908738521234051744e-01,1.378540344475527243e-02
5.399612373357456363e-01,5.752561115141654243e-04
5.890486225480862092e-01,3.971062023531627197e-03
6.381360077604267822e-01,2.277261142288860857e-03
6.872233929727672441e-01,8.042843816864804355e-04
7.363107781851077061e-01,8.214618492386791633e-04
7.853981633974482790e-01,1.979995351281608584e-04
8.344855486097888519e-01,7.720086222393543062e-05
8.835729338221293139e-01,4.332474693253985390e-05
9.326603190344697758e-01,9.871083274397259369e-04
9.817477042468103487e-01,1.882314200291183056e-04
1.030835089459150922e+00,2.820130068913960487e-04
1.079922474671491273e+00,5.773154520011733720e-04
1.129009859883831846e+00,4.828602736651901677e-04
1.178097245096172418e+00,6.690530731072073193e-04
1.227184630308512991e+00,2.107208909704866946e-04
1.276272015520853564e+00,9.946552705496589531e-04
1.325359400733193915e+00,6.996136474357864858e-04
1.374446785945534488e+00,1.137074740489663960e-04
1.423534171157875061e+00,2.641043768414474014e-04
1.472621556370215412e+00,2.114739841786142217e-05
1.521708941582555985e+00,2.497954615205080588e-05
1.570796326794896558e+00,2.177409199027257222e-07
1.619883712007237131e+00,4.724546894824939663e-34
1.668971097219577704e+00,6.018531076210112041e-36
1.718058482431918055e+00,2.407412430484045244e-34
1.767145867644258628e+00,1.504632769052528010e-34
1.816233252856599201e+00,2.407412430484045244e-34
1.865320638068939552e+00,2.166671187435640335e-34
1.914408023281280125e+00,2.046300565911437666e-34
1.963495408493620697e+00,1.203706215242022622e-34
2.012582793705961048e+00,1.098381921408345234e-34
2.061670178918301843e+00,4.875010171730190753e-34
2.110757564130642194e+00,3.866906216464997841e-34
2.159844949342982545e+00,4.393527685633380934e-34
2.208932334555323340e+00,6.018531076210113110e-35
2.258019719767663691e+00,0.000000000000000000e+00
2.307107104980004486e+00,2.783570622747176819e-35
2.356194490192344837e+00,5.567141245494351500e-35
2.405281875404685188e+00,3.851859888774471706e-34
2.454369260617025983e+00,7.523163845262641387e-36
2.503456645829366334e+00,8.463559325920470057e-37
2.552544031041707129e+00,1.339123164456749715e-34
2.601631416254047480e+00,3.084497176557681566e-34
2.650718801466387831e+00,3.851859888774471706e-34
2.699806186678728626e+00,2.407412430484045244e-34
2.748893571891068976e+00,7.703719777548945123e-34
2.797980957103409327e+00,2.166671187435640335e-34
2.847068342315750122e+00,5.567141245494351500e-35
2.896155727528090473e+00,9.629649721936180976e-34
2.945243112740430824e+00,9.629649721936179265e-35
2.994330497952771619e+00,1.251854463851703476e-33
3.043417883165111970e+00,6.018531076210112041e-34
3.092505268377452765e+00,8.726870060504660749e-34
