k,PSD
0.000000000000000000e+00,4.875010171730190753e-34
4.908738521234051744e-02,2.129673633648637363e-02
9.817477042468103487e-02,1.288002729820092972e-02
1.472621556370215523e-01,1.372971098631932049e-02
1.963495408493620697e-01,9.494951943637187919e-02
2.454369260617025872e-01,1.140963172064593349e-02
2.945243112740431046e-01,4.584431501533787340e-02
3.436116964863836221e-01,3.800010102549613439e-02
3.926990816987241395e-01,5.983055421157367805e-03
4.417864669110646569e-01,1.662277640604305478e-03
4.908738521234051744e-01,9.738997781951364008e-03
5.399612373357456363e-01,3.278714771320112228e-03
5.890486225480862092e-01,2.538733848048757569e-03
6.381360077604267822e-01,5.396167296377250540e-04
6.872233929727672441e-01,2.255330469925411786e-03
7.363107781851077061e-01,2.040796246704365373e-03
7.853981633974482790e-01,1.336229213811099444e-03
8.344855486097888519e-01,9.449054129472020478e-04
8.835729338221293139e-01,1.016288131220360056e-03
9.326603190344697758e-01,1.324641322926961313e-03
9.817477042468103487e-01,2.682336218813923152e-03
1.030835089459150922e+00,3.420906799281651749e-04
1.079922474671491273e+00,5.758418031077942781e-06
1.129009859883831846e+00,4.163908923159472089e-05
1.178097245096172418e+00,8.084241220325499421e-04
1.227184630308512991e+00,1.224159183029156826e-04
1.276272015520853564e+00,1.859376418922325689e-05
1.325359400733193915e+00,8.122848172090599208e-05
1.374446785945534488e+00,2.816577391392509344e-04
1.423534171157875061e+00,1.931782454376900686e-04
1.472621556370215412e+00,1.540792705898759451e-04
1.521708941582555985e+00,8.398347171267633434e-06
1.570796326794896558e+00,2.177409199027139167e-07
1.619883712007237131e+00,1.278937853694649236e-34
1.668971097219577704e+00,6.018531076210113110e-35
1.718058482431918055e+00,1.163081130477604152e-33
1.767145867644258628e+00,7.839136726763669223e-34
1.816233252856599201e+00,4.814824860968090488e-34
1.865320638068939552e+00,7.090581924160039103e-34
1.914408023281280125e+00,2.226856498197740600e-34
1.963495408493620697e+00,6.770847460736377115e-35
2.012582793705961048e+00,3.084497176557681566e-34
2.061670178918301843e+00,9.629649721936179265e-35
2.110757564130642194e+00,6.168994353115364842e-35
2.159844949342982545e+00,2.557875707389297617e-35
2.208932334555323340e+00,1.504632769052528010e-34
2.258019719767663691e+00,1.504632769052528010e-36
2.307107104980004486e+00,1.925929944387236281e-34
2.356194490192344837e+00,1.203706215242022622e-34
2.405281875404685188e+00,1.956022599768286681e-35
2.454369260617025983e+00,0.000000000000000000e+00
2.503456645829366334e+00,5.437836866903903081e-35
2.552544031041707129e+00,1.598672317118310583e-34
2.601631416254047480e+00,5.837975143923807824e-34
2.650718801466387831e+00,4.814824860968090488e-34
2.699806186678728626e+00,1.504632769052528010e-34
2.748893571891068976e+00,3.009265538105056555e-35
2.797980957103409327e+00,4.092601131822876188e-34
2.847068342315750122e+00,2.166671187435640335e-34
2.896155727528090473e+00,1.251854463851703476e-33
2.945243112740430824e+00,3.987276837989199227e-34
2.994330497952771619e+00,1.098381921408345234e-34
3.043417883165111970e+00,2.166671187435640335e-34
3.092505268377452765e+00,1.023150282955719047e-34
