k,PSD
0.000000000000000000e+00,9.629649721936179265e-35
4.908738521234051744e-02,2.508107396231030670e-02
9.817477042468103487e-02,2.445800415268666386e-02
1.472621556370215523e-01,6.902023473728664989e-03
1.963495408493620697e-01,1.594498027935509765e-01
2.454369260617025872e-01,2.358681500867894701e-02
2.945243112740431046e-01,1.713593388635149817e-02
3.436116964863836221e-01,1.172146599655643322e-02
3.926990816987241395e-01,1.187570314128035638e-03
4.417864669110646569e-01,1.096602441341677087e-03
4.908738521234051744e-01,2.855529339363223167e-03
5.399612373357456363e-01,9.627033446146140983e-03
5.890486225480862092e-01,3.895929580080605744e-03
6.381360077604267822e-01,3.363044725833782438e-04
6.872233929727672441e-01,2.479690450729548842e-03
7.363107781851077061e-01,1.770459037603531885e-03
7.853981633974482790e-01,4.821127799323037151e-03
8.344855486097888519e-01,1.570480178885699839e-03
8.835729338221293139e-01,4.893992176091343333e-04
9.326603190344697758e-01,5.661332455765049479e-06
9.817477042468103487e-01,1.106698412377883070e-03
1.030835089459150922e+00,1.241633094312057312e-03
1.079922474671491273e+00,2.490086928722475847e-04
1.129009859883831846e+00,5.906770923790073940e-04
1.178097245096172418e+00,3.549650088209657683e-04
1.227184630308512991e+00,2.741801383115150263e-05
1.276272015520853564e+00,9.020097483355317826e-05
1.325359400733193915e+00,2.313455625093301191e-04
1.374446785945534488e+00,4.522185435105349717e-04
1.423534171157875061e+00,4.036311485006871823e-05
1.472621556370215412e+00,5.984588507899644890e-05
1.521708941582555985e+00,2.599884800076599948e-05
1.570796326794896558e+00,2.177409199027141285e-07
1.619883712007237131e+00,2.230618080120373203e-34
1.668971097219577704e+00,9.283584185054099534e-34
1.718058482431918055e+00,3.671303956488167917e-34
1.767145867644258628e+00,1.925929944387236281e-34
1.816233252856599201e+00,9.178259891220419793e-35
1.865320638068939552e+00,1.459493785980951956e-34
1.914408023281280125e+00,1.504632769052528010e-34
1.963495408493620697e+00,4.589129945610209576e-34
2.012582793705961048e+00,6.394689268473244043e-36
2.061670178918301843e+00,1.083335593717820381e-34
2.110757564130642194e+00,1.203706215242022675e-35
2.159844949342982545e+00,7.824090399073146722e-35
2.208932334555323340e+00,2.190181074452086512e-34
2.258019719767663691e+00,4.348388702561805949e-34
2.307107104980004486e+00,1.203706215242022622e-34
2.356194490192344837e+00,1.203706215242022622e-34
2.405281875404685188e+00,2.230618080120373203e-34
2.454369260617025983e+00,1.504632769052528010e-34
2.503456645829366334e+00,5.149605652082277115e-34
2.552544031041707129e+00,6.018531076210112041e-36
2.601631416254047480e+00,6.855483053995580746e-35
2.650718801466387831e+00,6.018531076210113110e-35
2.699806186678728626e+00,7.372700568357387250e-35
2.748893571891068976e+00,8.811505653763866091e-35
2.797980957103409327e+00,2.407412430484045244e-34
2.847068342315750122e+00,1.203706215242022622e-34
2.896155727528090473e+00,2.407412430484044816e-35
2.945243112740430824e+00,7.703719777548945123e-34
2.994330497952771619e+00,7.824090399073146722e-35
3.043417883165111970e+00,4.875010171730190753e-34
3.092505268377452765e+00,1.023150282955719047e-34
