k,PSD
0.000000000000000000e+00,8.463559325920470057e-35
4.908738521234051744e-02,5.547135844738935832e-03
9.817477042468103487e-02,6.569901566723454489e-02
1.472621556370215523e-01,7.128013934161238352e-02
1.963495408493620697e-01,1.068824635673717343e-03
2.454369260617025872e-01,2.238407772649072310e-03
2.945243112740431046e-01,3.012930162258179475e-04
3.436116964863836221e-01,1.178042961541761642e-02
3.926990816987241395e-01,1.229724184982408999e-02
4.417864669110646569e-01,4.362045775543524524e-03
4.908738521234051744e-01,8.230479021450038540e-03
5.399612373357456363e-01,1.088823729565868183e-02
5.890486225480862092e-01,3.022244009034226269e-04
6.381360077604267822e-01,5.766198046961368111e-03
6.872233929727672441e-01,7.950087544918544528e-04
7.363107781851077061e-01,1.069787023981945981e-03
7.853981633974482790e-01,9.609099753924751474e-04
8.344855486097888519e-01,1.519469604711941833e-03
8.835729338221293139e-01,3.667982805300266111e-04
9.326603190344697758e-01,1.278732911624849916e-03
9.817477042468103487e-01,6.667074349163451237e-04
1.030835089459150922e+00,9.234717313773808944e-04
1.079922474671491273e+00,3.181273938865380492e-04
1.129009859883831846e+00,3.961957630465617647e-04
1.178097245096172418e+00,1.234103639614804905e-05
1.227184630308512991e+00,1.235119153518873412e-03
1.276272015520853564e+00,3.595979442003665672e-04
1.325359400733193915e+00,1.788307081287101501e-04
1.374446785945534488e+00,1.067538996331964153e-04
1.423534171157875061e+00,7.715644282818305468e-04
1.472621556370215412e+00,1.617029609012830601e-05
1.521708941582555985e+00,5.795849734013308250e-05
1.570796326794896558e+00,2.177409199027182048e-07
1.619883712007237131e+00,4.401050849478644964e-35
1.668971097219577704e+00,6.018531076210113110e-35
1.718058482431918055e+00,1.247340565544545378e-33
1.767145867644258628e+00,6.394689268473244043e-36
1.816233252856599201e+00,1.824367232476190640e-34
1.865320638068939552e+00,1.218752542932547688e-34
1.914408023281280125e+00,1.203706215242022622e-34
1.963495408493620697e+00,2.621822600074030485e-34
2.012582793705961048e+00,1.011865537187825301e-34
2.061670178918301843e+00,7.974553675978399523e-35
2.110757564130642194e+00,4.307011301412861429e-34
2.159844949342982545e+00,4.363435030252330695e-35
2.208932334555323340e+00,2.226856498197740600e-34
2.258019719767663691e+00,1.692711865184094279e-35
2.307107104980004486e+00,4.363435030252330695e-35
2.356194490192344837e+00,3.009265538105056555e-35
2.405281875404685188e+00,3.795436159935001478e-34
2.454369260617025983e+00,5.416677968589100837e-35
2.503456645829366334e+00,4.698215821366518712e-34
2.552544031041707129e+00,3.815184465028816336e-34
2.601631416254047480e+00,3.855621470697103026e-34
2.650718801466387831e+00,9.629649721936179265e-35
2.699806186678728626e+00,9.780112998841429928e-35
2.748893571891068976e+00,1.925929944387236281e-34
2.797980957103409327e+00,2.445968645191015847e-34
2.847068342315750122e+00,3.973170905779331777e-34
2.896155727528090473e+00,5.115751414778596945e-34
2.945243112740430824e+00,1.688950283261462691e-34
2.994330497952771619e+00,1.504632769052528010e-36
3.043417883165111970e+00,2.407412430484044816e-35
3.092505268377452765e+00,3.009265538105056555e-35
