k,PSD
0.000000000000000000e+00,1.096877288639292919e-33
4.908738521234051744e-02,7.682310283996814093e-02
9.817477042468103487e-02,4.396512879998321771e-02
1.472621556370215523e-01,5.424358034678899293e-03
1.963495408493620697e-01,4.495345827269971867e-02
2.454369260617025872e-01,2.054349359996157903e-03
2.945243112740431046e-01,6.710704654547761973e-03
3.436116964863836221e-01,1.494056495598784567e-03
3.926990816987241395e-01,1.027014196641273932e-03
4.417864669110646569e-01,9.419307667160235070e-03
4.908738521234051744e-01,1.048631482543581220e-03
5.399612373357456363e-01,2.254736116913091427e-03
5.890486225480862092e-01,1.015231181047275815e-03
6.381360077604267822e-01,5.128372125925167828e-03
6.872233929727672441e-01,1.386643357451262503e-03
7.363107781851077061e-01,2.068621717910555148e-04
7.853981633974482790e-01,1.456452008025943198e-03
8.344855486097888519e-01,1.801275042220412898e-03
8.835729338221293139e-01,6.344169814433506943e-04
9.326603190344697758e-01,1.457037076058661541e-03
9.817477042468103487e-01,5.926631883643423028e-06
1.030835089459150922e+00,6.306077898457899435e-04
1.079922474671491273e+00,2.680342751778675282e-04
1.129009859883831846e+00,1.224760412289726007e-06
1.178097245096172418e+00,6.052266117053771969e-05
1.227184630308512991e+00,4.744328810254969152e-04
1.276272015520853564e+00,7.130292202087816630e-04
1.325359400733193915e+00,7.388077159062027677e-06
1.374446785945534488e+00,5.244281196841877593e-04
1.423534171157875061e+00,1.195566283038804421e-05
1.472621556370215412e+00,5.820966803837847179e-05
1.521708941582555985e+00,9.608625097375508514e-05
1.570796326794896558e+00,2.177409199027128315e-07
1.619883712007237131e+00,1.203706215242022622e-34
1.668971097219577704e+00,6.168994353115364842e-35
1.718058482431918055e+00,4.890056499420716033e-34
1.767145867644258628e+00,2.678246328913499858e-34
1.816233252856599201e+00,1.998340396397888336e-34
1.865320638068939552e+00,4.890056499420716033e-34
1.914408023281280125e+00,1.098381921408345234e-34
1.963495408493620697e+00,1.993638418994599881e-35
2.012582793705961048e+00,6.018531076210112041e-36
2.061670178918301843e+00,3.761581922631320025e-34
2.110757564130642194e+00,1.203706215242022675e-35
2.159844949342982545e+00,3.385423730368188023e-34
2.208932334555323340e+00,2.407412430484045244e-34
2.258019719767663691e+00,2.166671187435640335e-34
2.307107104980004486e+00,1.745374012100932278e-34
2.356194490192344837e+00,3.129636159629258689e-34
2.405281875404685188e+00,5.567141245494351500e-35
2.454369260617025983e+00,9.320641644463771506e-35
2.503456645829366334e+00,6.018531076210112041e-34
2.552544031041707129e+00,1.090858757563082807e-33
2.601631416254047480e+00,1.218752542932547688e-34
2.650718801466387831e+00,2.723385311985076126e-34
2.699806186678728626e+00,5.837975143923807824e-34
2.748893571891068976e+00,1.204981121517435721e-34
2.797980957103409327e+00,2.783570622747177247e-34
2.847068342315750122e+00,2.467597741246145937e-34
2.896155727528090473e+00,6.018531076210112041e-36
2.945243112740430824e+00,1.637040452729150475e-33
2.994330497952771619e+00,1.925929944387236281e-34
3.043417883165111970e+00,4.092601131822876188e-34
3.092505268377452765e+00,3.851859888774471706e-34
