k,PSD
0.000000000000000000e+00,0.000000000000000000e+00
3.067961575771282340e-03,3.471893596357288839e-03
6.135923151542564680e-03,6.823124415981615329e-03
9.203884727313847020e-03,2.245503316532888524e-02
1.227184630308512936e-02,1.593130299278839104e-02
1.533980787885641170e-02,5.258604179060009931e-02
1.840776945462769404e-02,1.896539828489463009e-02
2.147573103039897638e-02,2.817918552303080859e-02
2.454369260617025872e-02,1.191157152920591447e-02
2.761165418194154106e-02,1.954200938985341252e-02
3.067961575771282340e-02,6.026742696182610382e-02
3.374757733348410227e-02,3.309066160386418820e-02
3.681553890925538808e-02,1.531960071690856469e-02
3.988350048502667389e-02,6.312637413773233841e-02
4.295146206079795276e-02,4.804109455206821006e-03
4.601942363656923163e-02,2.352250193028014927e-02
4.908738521234051744e-02,1.330075503840896789e-01
5.215534678811180325e-02,5.729401025432677430e-02
5.522330836388308212e-02,1.047247899784536085e-01
5.829126993965436099e-02,3.483663443723095804e-02
6.135923151542564680e-02,4.572026741236589337e-02
6.442719309119693261e-02,2.752172098578382214e-02
6.749515466696820454e-02,1.719399769415867751e-02
7.056311624273949035e-02,7.901672480444257504e-03
7.363107781851077616e-02,4.688273852240282952e-02
7.669903939428206197e-02,1.448618715415574045e-03
7.976700097005334777e-02,7.819009994739127903e-03
8.283496254582461971e-02,1.718788363131798155e-02
8.590292412159590552e-02,7.823249332015395213e-03
8.897088569736719132e-02,5.119436670200213507e-02
9.203884727313846326e-02,1.569058870887986984e-02
9.510680884890974907e-02,4.660467231553456699e-03
9.817477042468103487e-02,6.862477741541304563e-03
1.012427320004523207e-01,6.300139877978588009e-03
1.043106935762236065e-01,3.394993849867374708e-02
1.073786551519948784e-01,1.132442998809954718e-04
1.104466167277661642e-01,2.440270826640897686e-02
1.135145783035374500e-01,5.020059216336802965e-02
1.165825398793087220e-01,2.291235907041772393e-02
1.196505014550800078e-01,2.378826402417406893e-02
1.227184630308512936e-01,4.937033933785645035e-02
1.257864246066225655e-01,2.304413941879879246e-02
1.288543861823938652e-01,8.147658526477145197e-03
1.319223477581651371e-01,4.939762047031134168e-02
1.349903093339364091e-01,8.523067531144356418e-03
1.380582709097077088e-01,1.601076499392748570e-02
1.411262324854789807e-01,3.040380547471499204e-03
1.441941940612502804e-01,2.264186603993072894e-02
1.472621556370215523e-01,1.473229046090912195e-02
1.503301172127928242e-01,4.886632302392142704e-03
1.533980787885641239e-01,2.098041773012111495e-03
1.564660403643353959e-01,2.092605196576258729e-03
1.595340019401066955e-01,1.636477860433402029e-02
1.626019635158779675e-01,6.673780679617753731e-02
1.656699250916492394e-01,4.494619620459251036e-02
1.687378866674205391e-01,5.098891829881668086e-02
1.718058482431918110e-01,6.011452879441779411e-03
1.748738098189630830e-01,6.752457029318496839e-02
1.779417713947343826e-01,1.176958306084764094e-01
1.810097329705056546e-01,5.702925079148701143e-02
1.840776945462769265e-01,4.069890598267232595e-02
1.871456561220482262e-01,6.216565737068085670e-03
1.902136176978194981e-01,4.205755487770369491e-03
1.932815792735907978e-01,6.746513315901488117e-02
1.963495408493620697e-01,4.626262892143091082e-02
1.994175024251333417e-01,1.258896980846529838e-02
2.024854640009046414e-01,6.290997157932116945e-02
2.055534255766759133e-01,7.245489020311013384e-02
2.086213871524472130e-01,1.520237572968757313e-02
2.116893487282184849e-01,4.695336935088149227e-02
2.147573103039897569e-01,9.369751174004958827e-02
2.178252718797610565e-01,3.254927621035953733e-02
2.208932334555323285e-01,1.252957252031930424e-02
2.239611950313036004e-01,1.786120703345250513e-03
2.270291566070749001e-01,4.541426416682716599e-02
2.300971181828461720e-01,1.222923367151370067e-01
2.331650797586174440e-01,1.044218931142439077e-02
2.362330413343887436e-01,2.539599515497733412e-02
2.393010029101600156e-01,3.210017595622114556e-02
2.423689644859313153e-01,7.919983045539171623e-03
2.454369260617025872e-01,3.809621796077714007e-02
2.485048876374738591e-01,1.279101970458973447e-02
2.515728492132451311e-01,3.370930326159129325e-02
2.546408107890164585e-01,5.487385234546950791e-02
2.577087723647877304e-01,2.221950359572825162e-01
2.607767339405590024e-01,2.995016162527617751e-02
2.638446955163302743e-01,1.357121654918314220e-02
2.669126570921015462e-01,1.329263299506097456e-03
2.699806186678728182e-01,1.391555614500266172e-02
2.730485802436441456e-01,7.088607158329736369e-02
2.761165418194154175e-01,1.803658639784651851e-01
2.791845033951866895e-01,1.553749759462369137e-02
2.822524649709579614e-01,6.321725832046001803e-03
2.853204265467292333e-01,1.156070604423353049e-01
2.883883881225005608e-01,7.868745750296683716e-02
2.914563496982718327e-01,1.997556288318813600e-02
2.945243112740431046e-01,1.376745905127874647e-01
2.975922728498143766e-01,5.696925853166377035e-02
3.006602344255856485e-01,8.992753089370297825e-02
3.037281960013569759e-01,1.304129195071436313e-02
3.067961575771282479e-01,6.799774440551505095e-02
3.098641191528995198e-01,6.586095774498097744e-02
3.129320807286707917e-01,2.416989683443562104e-02
3.160000423044420637e-01,4.285677121899909153e-02
3.190680038802133911e-01,1.185845851664515394e-01
3.221359654559846630e-01,2.213447078016638273e-02
3.252039270317559350e-01,1.680114417488960676e-02
3.282718886075272069e-01,9.690151347049062378e-03
3.313398501832984788e-01,3.084687454974537751e-02
3.344078117590697508e-01,3.047893961384280995e-02
3.374757733348410782e-01,1.748518145354823264e-02
3.405437349106123501e-01,4.334677727157638244e-02
3.436116964863836221e-01,2.909089384466279418e-02
3.466796580621548940e-01,1.865042109252666074e-03
3.497476196379261659e-01,2.105127043245485358e-02
3.528155812136974934e-01,9.867168583984686075e-03
3.558835427894687653e-01,1.097697103765148952e-01
3.589515043652400372e-01,7.686196252602081613e-02
3.620194659410113092e-01,1.151749973520227871e-01
3.650874275167825811e-01,3.124279391393037786e-01
3.681553890925538530e-01,7.660752538247599976e-03
3.712233506683251805e-01,1.627017203476427767e-02
3.742913122440964524e-01,6.919808812605969528e-02
3.773592738198677243e-01,3.085219961495545143e-02
3.804272353956389963e-01,3.736076749065537356e-02
3.834951969714102682e-01,3.609956341103411764e-02
3.865631585471815956e-01,1.397303522408982202e-01
3.896311201229528676e-01,1.198979134386824880e-01
3.926990816987241395e-01,1.595513655589415663e-03
3.957670432744954114e-01,1.072799171892145492e-01
3.988350048502666834e-01,1.718251600183282601e-01
4.019029664260380108e-01,1.973494935912506743e-01
4.049709280018092827e-01,5.162364883576311958e-02
4.080388895775805547e-01,3.874421493991984933e-02
4.111068511533518266e-01,8.774876436873784574e-03
4.141748127291230985e-01,2.374382055716122656e-03
4.172427743048944260e-01,4.338172158224001124e-02
4.203107358806656979e-01,7.100507324739212256e-02
4.233786974564369698e-01,1.809459925959401860e-01
4.264466590322082418e-01,2.305400864304107400e-01
4.295146206079795137e-01,8.137815053350958699e-03
4.325825821837507856e-01,6.304157295943010886e-02
4.356505437595221131e-01,4.596977312147273445e-04
4.387185053352933850e-01,3.107706061227169937e-04
4.417864669110646569e-01,1.818469518662713669e-01
4.448544284868359289e-01,9.146771421767571977e-03
4.479223900626072008e-01,1.736009531638596504e-02
4.509903516383785282e-01,1.409226510662572318e-01
4.540583132141498002e-01,2.635040131913366640e-02
4.571262747899210721e-01,1.307286961648966746e-02
4.601942363656923440e-01,4.339829557770943230e-02
4.632621979414636160e-01,1.556411088220530925e-01
4.663301595172348879e-01,1.093579004224199715e-02
4.693981210930062153e-01,8.436791891395883924e-02
4.724660826687774873e-01,4.388124873834901851e-02
4.755340442445487592e-01,2.941552271070418945e-02
4.786020058203200311e-01,5.593209419639288277e-02
4.816699673960913031e-01,3.056649495404678216e-02
4.847379289718626305e-01,1.994326447813175255e-03
4.878058905476339024e-01,3.318238472164213720e-02
4.908738521234051744e-01,4.707793740821064263e-03
4.939418136991764463e-01,2.653785539872881294e-02
4.970097752749477182e-01,2.635426225928256400e-02
5.000777368507189902e-01,2.733363950172150100e-02
5.031456984264902621e-01,1.798794299102211358e-03
5.062136600022615340e-01,6.019947703023079133e-02
5.092816215780329170e-01,1.977340456513630371e-02
5.123495831538041889e-01,3.649305817679478897e-02
5.154175447295754608e-01,5.508839952264980855e-02
5.184855063053467328e-01,6.304408564062469189e-02
5.215534678811180047e-01,3.147421602918532707e-02
5.246214294568892766e-01,4.751137604511879164e-02
5.276893910326605486e-01,1.425572230004770735e-02
5.307573526084318205e-01,8.417916756149449592e-03
5.338253141842030924e-01,1.756383769968104108e-02
5.368932757599743644e-01,4.208219216489444969e-02
5.399612373357456363e-01,2.130333355483363111e-02
5.430291989115170193e-01,7.661612316078826590e-02
5.460971604872882912e-01,1.027697121435922588e-02
5.491651220630595631e-01,3.278009304037325655e-02
5.522330836388308350e-01,1.572737453501476396e-02
5.553010452146021070e-01,6.387317259959824495e-03
5.583690067903733789e-01,6.179181746380506962e-02
5.614369683661446508e-01,1.269355462494197416e-02
5.645049299419159228e-01,6.833227370155144260e-03
5.675728915176871947e-01,5.281963845743221919e-02
5.706408530934584666e-01,4.584142760119744309e-02
5.737088146692298496e-01,5.921146713147555640e-02
5.767767762450011215e-01,5.582920080785230832e-02
5.798447378207723935e-01,4.154401808393395901e-02
5.829126993965436654e-01,7.604040567196352664e-03
5.859806609723149373e-01,1.144523423185769134e-02
5.890486225480862092e-01,2.407049696266496536e-02
5.921165841238574812e-01,1.064711816650744380e-02
5.951845456996287531e-01,7.884695050903522962e-02
5.982525072754000250e-01,1.332814727111537520e-02
6.013204688511712970e-01,4.182777999219775694e-02
6.043884304269425689e-01,2.535665244817722399e-03
6.074563920027139519e-01,1.072990295408769897e-02
6.105243535784852238e-01,3.173690392661267928e-02
6.135923151542564957e-01,4.644512154886124705e-03
6.166602767300277677e-01,1.353917614430091496e-02
6.197282383057990396e-01,5.693273936101822530e-02
6.227961998815703115e-01,2.748514866173743312e-02
6.258641614573415834e-01,1.990894903141692332e-02
6.289321230331128554e-01,5.304179464812420336e-02
6.320000846088841273e-01,3.441108481612658622e-03
6.350680461846553992e-01,3.065316492891522956e-03
6.381360077604267822e-01,6.919163244511432331e-02
6.412039693361980541e-01,1.698607324567295157e-02
