k,PSD
0.000000000000000000e+00,6.018531076210112041e-36
4.908738521234051744e-02,6.343605689721532048e-02
9.817477042468103487e-02,6.406145250142458204e-03
1.472621556370215523e-01,5.328609077332276123e-02
1.963495408493620697e-01,8.865007966158716668e-02
2.454369260617025872e-01,8.216560167911633739e-02
2.945243112740431046e-01,2.643212614098860557e-03
3.436116964863836221e-01,7.420828068960709512e-03
3.926990816987241395e-01,6.372530681767567262e-03
4.417864669110646569e-01,5.421727028303890798e-03
4.908738521234051744e-01,9.992292543139491556e-03
5.399612373357456363e-01,5.657137427729529329e-03
5.890486225480862092e-01,8.180007896596352274e-03
6.381360077604267822e-01,1.959247945429397591e-04
6.872233929727672441e-01,1.797609509806680466e-04
7.363107781851077061e-01,4.952064504029084257e-04
7.853981633974482790e-01,8.374152922581545172e-03
8.344855486097888519e-01,7.818642922013554857e-05
8.835729338221293139e-01,2.382588032186315399e-03
9.326603190344697758e-01,1.640340345265273300e-03
9.817477042468103487e-01,7.561723465083671891e-04
1.030835089459150922e+00,5.818833970778604456e-04
1.079922474671491273e+00,1.418209405924329822e-04
1.129009859883831846e+00,7.926122329974385561e-04
1.178097245096172418e+00,8.740273710607473264e-04
1.227184630308512991e+00,7.663075306771899428e-04
1.276272015520853564e+00,3.134071330338712214e-04
1.325359400733193915e+00,1.066656266576073120e-04
1.374446785945534488e+00,3.812983062642912382e-04
1.423534171157875061e+00,2.166328277150675156e-04
1.472621556370215412e+00,1.160100431089715610e-04
1.521708941582555985e+00,3.080159863742138876e-06
1.570796326794896558e+00,2.177409199027234988e-07
1.619883712007237131e+00,1.203706215242022622e-34
1.668971097219577704e+00,1.459493785980951956e-34
1.718058482431918055e+00,7.426303110754885271e-34
1.767145867644258628e+00,4.814824860968090488e-34
1.816233252856599201e+00,5.356492657826998861e-34
1.865320638068939552e+00,1.854459887857240345e-34
1.914408023281280125e+00,3.009265538105056448e-34
1.963495408493620697e+00,6.018531076210113110e-35
2.012582793705961048e+00,1.508394350975159544e-34
2.061670178918301843e+00,1.167030791496366824e-34
2.110757564130642194e+00,9.208352546601469712e-34
2.159844949342982545e+00,1.203706215242022675e-35
2.208932334555323340e+00,1.193173785858654712e-33
2.258019719767663691e+00,1.745374012100932278e-34
2.307107104980004486e+00,2.783570622747177247e-34
2.356194490192344837e+00,3.046881357331369221e-35
2.405281875404685188e+00,3.686350284178694053e-34
2.454369260617025983e+00,1.047835664322986871e-34
2.503456645829366334e+00,1.673903955570936984e-34
2.552544031041707129e+00,4.333342374871281525e-34
2.601631416254047480e+00,9.208352546601469712e-34
2.650718801466387831e+00,5.282201414855031146e-34
2.699806186678728626e+00,4.333342374871281525e-34
2.748893571891068976e+00,2.802378532360332991e-34
2.797980957103409327e+00,2.407412430484044816e-35
2.847068342315750122e+00,6.018531076210112041e-36
2.896155727528090473e+00,4.092601131822876188e-34
2.945243112740430824e+00,7.703719777548945123e-34
2.994330497952771619e+00,4.156548024507608628e-34
3.043417883165111970e+00,9.968192094972998068e-35
3.092505268377452765e+00,3.851859888774471706e-34
