k,PSD
0.000000000000000000e+00,9.403954806578300064e-36
4.908738521234051744e-02,3.573437024854286825e-02
9.817477042468103487e-02,1.707150261304355918e-02
1.472621556370215523e-01,6.809067016708495942e-03
1.963495408493620697e-01,1.365828492587937704e-01
2.454369260617025872e-01,7.260680034905304947e-02
2.945243112740431046e-01,2.115879241636045224e-02
3.436116964863836221e-01,7.123505965100561561e-03
3.926990816987241395e-01,8.554949574946384833e-03
4.417864669110646569e-01,3.304140716459516829e-03
4.908738521234051744e-01,1.623128039285757097e-03
5.399612373357456363e-01,2.017434756481824038e-03
5.890486225480862092e-01,9.548780740756154101e-03
6.381360077604267822e-01,5.650776329415389538e-05
6.872233929727672441e-01,5.801610140129982718e-03
7.363107781851077061e-01,3.108349273320183594e-03
7.853981633974482790e-01,5.966941469758081954e-04
8.344855486097888519e-01,7.581019536941952961e-04
8.835729338221293139e-01,1.631159256214595519e-04
9.326603190344697758e-01,8.312883555544972082e-04
9.817477042468103487e-01,4.345537742116818603e-06
1.030835089459150922e+00,1.424345397691990488e-04
1.079922474671491273e+00,2.266748173436901846e-04
1.129009859883831846e+00,1.126742575165873446e-04
1.178097245096172418e+00,5.327069812663542286e-05
1.227184630308512991e+00,3.333845821118514143e-06
1.276272015520853564e+00,4.143704281271717404e-04
1.325359400733193915e+00,1.861333129505191464e-03
1.374446785945534488e+00,1.158268312270362736e-05
1.423534171157875061e+00,3.773441475031856344e-05
1.472621556370215412e+00,8.134220598086864447e-06
1.521708941582555985e+00,2.796766125071474901e-05
1.570796326794896558e+00,2.177409199027164843e-07
1.619883712007237131e+00,4.814824860968090702e-35
1.668971097219577704e+00,9.629649721936179265e-35
1.718058482431918055e+00,1.278937853694648809e-34
1.767145867644258628e+00,1.733336949948512610e-33
1.816233252856599201e+00,3.761581922631320025e-35
1.865320638068939552e+00,6.018531076210113110e-35
1.914408023281280125e+00,8.726870060504662459e-34
1.963495408493620697e+00,3.912045199536571971e-34
2.012582793705961048e+00,7.974553675978398454e-34
2.061670178918301843e+00,1.087097175640451487e-34
2.110757564130642194e+00,1.956022599768286413e-34
2.159844949342982545e+00,1.504632769052528010e-34
2.208932334555323340e+00,1.203706215242022675e-35
2.258019719767663691e+00,2.783570622747177247e-34
2.307107104980004486e+00,3.189821470391359809e-34
2.356194490192344837e+00,1.459493785980951956e-34
2.405281875404685188e+00,2.230618080120373203e-34
2.454369260617025983e+00,2.783570622747177247e-34
2.503456645829366334e+00,1.809320904785664291e-34
2.552544031041707129e+00,1.504632769052528010e-34
2.601631416254047480e+00,1.880790961315660227e-34
2.650718801466387831e+00,5.454293787815414037e-35
2.699806186678728626e+00,3.189821470391359809e-34
2.748893571891068976e+00,1.203706215242022622e-34
2.797980957103409327e+00,1.203706215242022622e-34
2.847068342315750122e+00,9.629649721936180976e-34
2.896155727528090473e+00,3.683341018640587885e-33
2.945243112740430824e+00,0.000000000000000000e+00
2.994330497952771619e+00,6.259272319258518233e-34
3.043417883165111970e+00,3.851859888774471706e-34
3.092505268377452765e+00,0.000000000000000000e+00
