k,PSD
0.000000000000000000e+00,1.354169492147275209e-35
4.908738521234051744e-02,2.127009282144218943e-02
9.817477042468103487e-02,3.036273622448116757e-02
1.472621556370215523e-01,4.591747803315624279e-03
1.963495408493620697e-01,4.972890168139932482e-02
2.454369260617025872e-01,1.855197975797056448e-02
2.945243112740431046e-01,1.791997245113914963e-02
3.436116964863836221e-01,1.897858084733856227e-02
3.926990816987241395e-01,1.784967653006377941e-02
4.417864669110646569e-01,8.038424918643666955e-03
4.908738521234051744e-01,8.098141882335423147e-03
5.399612373357456363e-01,9.700704745291159614e-03
5.890486225480862092e-01,2.368226124004997265e-04
6.381360077604267822e-01,3.131794497587715308e-04
6.872233929727672441e-01,7.802347008304791375e-04
7.363107781851077061e-01,4.516874426030030088e-04
7.853981633974482790e-01,9.257560506362094363e-04
8.344855486097888519e-01,1.420074474003314149e-03
8.835729338221293139e-01,2.548756577650117955e-03
9.326603190344697758e-01,3.154392052778344036e-05
9.817477042468103487e-01,5.245488551548289002e-04
1.030835089459150922e+00,2.209225490906503860e-04
1.079922474671491273e+00,1.208930388390078983e-03
1.129009859883831846e+00,2.254308771764519865e-04
1.178097245096172418e+00,1.995418535912433892e-04
1.227184630308512991e+00,1.406199397479419833e-04
1.276272015520853564e+00,2.350097389089097252e-04
1.325359400733193915e+00,9.997093929615949513e-05
1.374446785945534488e+00,1.987994988094548329e-04
1.423534171157875061e+00,6.611107883380081485e-06
1.472621556370215412e+00,7.230843478041190870e-05
1.521708941582555985e+00,3.514310821356869103e-06
1.570796326794896558e+00,2.177409199027176490e-07
1.619883712007237131e+00,1.504632769052528010e-34
1.668971097219577704e+00,1.339123164456749715e-34
1.718058482431918055e+00,1.083335593717820381e-34
1.767145867644258628e+00,4.033356216541433753e-34
1.816233252856599201e+00,1.854459887857240345e-34
1.865320638068939552e+00,2.407412430484044816e-35
1.914408023281280125e+00,6.078716386972213161e-34
1.963495408493620697e+00,3.686350284178694053e-34
2.012582793705961048e+00,1.956022599768286413e-34
2.061670178918301843e+00,7.824090399073146722e-35
2.110757564130642194e+00,4.393527685633380934e-34
2.159844949342982545e+00,1.880790961315660227e-34
2.208932334555323340e+00,3.385423730368188023e-35
2.258019719767663691e+00,1.203706215242022622e-34
2.307107104980004486e+00,1.700235029029356865e-34
2.356194490192344837e+00,1.880790961315660227e-34
2.405281875404685188e+00,9.629649721936179265e-35
2.454369260617025983e+00,6.770847460736377115e-35
2.503456645829366334e+00,1.880790961315660227e-34
2.552544031041707129e+00,3.945899436840253851e-34
2.601631416254047480e+00,2.407412430484044816e-35
2.650718801466387831e+00,6.560198873069022980e-34
2.699806186678728626e+00,1.023150282955719047e-34
2.748893571891068976e+00,6.955164974945310727e-34
2.797980957103409327e+00,1.925929944387236195e-33
2.847068342315750122e+00,1.083335593717820338e-33
2.896155727528090473e+00,6.800940116117427461e-34
2.945243112740430824e+00,1.504632769052528010e-34
2.994330497952771619e+00,4.814824860968090702e-35
3.043417883165111970e+00,1.017131751879508935e-33
3.092505268377452765e+00,0.000000000000000000e+00
