k,PSD
0.000000000000000000e+00,3.614880227648698545e-34
4.908738521234051744e-02,3.577481037908879138e-03
9.817477042468103487e-02,1.501662059876429992e-02
1.472621556370215523e-01,4.086623890834581441e-02
1.963495408493620697e-01,1.755966913444200958e-02
2.454369260617025872e-01,1.622463243839937508e-02
2.945243112740431046e-01,1.310093502020049337e-02
3.436116964863836221e-01,1.352309059405448549e-03
3.926990816987241395e-01,3.293839776549074838e-03
4.417864669110646569e-01,8.309861702102605205e-03
4.908738521234051744e-01,5.221915350189042411e-03
5.399612373357456363e-01,1.843432008194047320e-04
5.890486225480862092e-01,4.154048272059062265e-04
6.381360077604267822e-01,7.615227147763274727e-04
6.872233929727672441e-01,2.101138679416907074e-03
7.363107781851077061e-01,1.184272219008159583e-03
7.853981633974482790e-01,4.208169435957359941e-03
8.344855486097888519e-01,5.486981535877458443e-04
8.835729338221293139e-01,4.082954354848595651e-05
9.326603190344697758e-01,5.192311699283319202e-04
9.817477042468103487e-01,1.071410181766446583e-03
1.030835089459150922e+00,1.055504856047032763e-04
1.079922474671491273e+00,5.537578804935851037e-06
1.129009859883831846e+00,4.315391558454860824e-04
1.178097245096172418e+00,2.542099334513090312e-05
1.227184630308512991e+00,6.897189862780262349e-04
1.276272015520853564e+00,7.718993255302184669e-05
1.325359400733193915e+00,6.100841342769752220e-05
1.374446785945534488e+00,1.478974843193809566e-04
1.423534171157875061e+00,1.716516567557009978e-04
1.472621556370215412e+00,1.813018310599859900e-05
1.521708941582555985e+00,3.916509881955838667e-05
1.570796326794896558e+00,2.177409199027388248e-07
1.619883712007237131e+00,3.084497176557681566e-34
1.668971097219577704e+00,7.824090399073146722e-35
1.718058482431918055e+00,1.880790961315660227e-34
1.767145867644258628e+00,2.226856498197740600e-34
1.816233252856599201e+00,7.342607912976337545e-34
1.865320638068939552e+00,6.018531076210112041e-34
1.914408023281280125e+00,2.467597741246145937e-34
1.963495408493620697e+00,5.115751414778595235e-34
2.012582793705961048e+00,3.009265538105056448e-34
2.061670178918301843e+00,1.504632769052528277e-35
2.110757564130642194e+00,2.445028249710357482e-35
2.159844949342982545e+00,6.093762714662739297e-34
2.208932334555323340e+00,5.736412432012764749e-34
2.258019719767663691e+00,1.925929944387236281e-34
2.307107104980004486e+00,3.197344634236623091e-35
2.356194490192344837e+00,6.755801133045850766e-34
2.405281875404685188e+00,1.564818079814629558e-34
2.454369260617025983e+00,2.407412430484044816e-35
2.503456645829366334e+00,4.814824860968090702e-35
2.552544031041707129e+00,2.370737006738389018e-34
2.601631416254047480e+00,1.528142656068973547e-34
2.650718801466387831e+00,1.023150282955719047e-34
2.699806186678728626e+00,2.407412430484044816e-35
2.748893571891068976e+00,1.023150282955719047e-34
2.797980957103409327e+00,2.046300565911437666e-34
2.847068342315750122e+00,1.925929944387236281e-34
2.896155727528090473e+00,4.092601131822876188e-34
2.945243112740430824e+00,9.629649721936180976e-34
2.994330497952771619e+00,1.757411074253352374e-33
3.043417883165111970e+00,3.129636159629258689e-34
3.092505268377452765e+00,2.407412430484045244e-34
