k,PSD
0.000000000000000000e+00,1.218752542932547688e-34
4.908738521234051744e-02,7.873600645347120924e-03
9.817477042468103487e-02,3.249579455139552098e-02
1.472621556370215523e-01,3.929336361688138407e-02
1.963495408493620697e-01,7.945809525634443815e-02
2.454369260617025872e-01,1.031651776395229540e-03
2.945243112740431046e-01,3.016907029357223519e-02
3.436116964863836221e-01,8.273331626458504950e-03
3.926990816987241395e-01,1.406275651129182055e-02
4.417864669110646569e-01,4.335339261441855372e-04
4.908738521234051744e-01,1.632700432647833091e-03
5.399612373357456363e-01,5.513210657167975579e-03
5.890486225480862092e-01,2.432028216388310623e-03
6.381360077604267822e-01,1.207040112609065454e-03
6.872233929727672441e-01,1.616659536144212251e-03
7.363107781851077061e-01,5.877864194289718867e-04
7.853981633974482790e-01,1.769397994281918544e-03
8.344855486097888519e-01,1.870026523408291211e-03
8.835729338221293139e-01,5.838635598069756268e-04
9.326603190344697758e-01,2.093155604064542933e-03
9.817477042468103487e-01,1.714596547049605140e-03
1.030835089459150922e+00,1.720148983201524222e-03
1.079922474671491273e+00,8.356927400377379793e-04
1.129009859883831846e+00,9.405634552774463583e-05
1.178097245096172418e+00,1.307488464962580253e-03
1.227184630308512991e+00,1.278556733184931795e-04
1.276272015520853564e+00,3.832283751191742729e-04
1.325359400733193915e+00,2.049155797501575412e-05
1.374446785945534488e+00,1.394347074924140234e-03
1.423534171157875061e+00,1.800783261845389528e-04
1.472621556370215412e+00,4.263767275954947030e-05
1.521708941582555985e+00,7.319682322444906702e-05
1.570796326794896558e+00,2.177409199027220694e-07
1.619883712007237131e+00,1.023150282955719047e-34
1.668971097219577704e+00,2.407412430484044816e-35
1.718058482431918055e+00,1.023150282955719047e-34
1.767145867644258628e+00,8.907425992790962399e-34
1.816233252856599201e+00,2.226856498197740600e-34
1.865320638068939552e+00,1.017131751879508935e-33
1.914408023281280125e+00,9.178259891220419793e-35
1.963495408493620697e+00,4.814824860968090702e-35
2.012582793705961048e+00,4.701977403289150566e-35
2.061670178918301843e+00,3.686350284178694053e-34
2.110757564130642194e+00,3.912045199536571971e-34
2.159844949342982545e+00,3.009265538105056555e-35
2.208932334555323340e+00,2.302088136650367428e-34
2.258019719767663691e+00,1.203706215242022622e-34
2.307107104980004486e+00,6.958926556867943116e-35
2.356194490192344837e+00,1.314789426943989082e-35
2.405281875404685188e+00,1.144461299960578904e-34
2.454369260617025983e+00,3.912045199536571971e-34
2.503456645829366334e+00,2.407412430484045244e-34
2.552544031041707129e+00,4.814824860968090702e-35
2.601631416254047480e+00,9.629649721936179265e-35
2.650718801466387831e+00,2.949080227342954900e-34
2.699806186678728626e+00,9.403954806578300064e-36
2.748893571891068976e+00,5.311353674755423876e-34
2.797980957103409327e+00,3.851859888774471706e-34
2.847068342315750122e+00,1.251854463851703476e-33
2.896155727528090473e+00,4.363435030252330695e-35
2.945243112740430824e+00,7.703719777548945123e-34
2.994330497952771619e+00,2.407412430484044816e-33
3.043417883165111970e+00,4.814824860968090488e-34
3.092505268377452765e+00,4.814824860968090702e-35
