k,PSD
0.000000000000000000e+00,4.607937855223367031e-34
4.908738521234051744e-02,1.095917101505632096e-01
9.817477042468103487e-02,2.624349868701581281e-02
1.472621556370215523e-01,7.006548631935190403e-04
1.963495408493620697e-01,4.219263237229101127e-02
2.454369260617025872e-01,9.374474501068371084e-04
2.945243112740431046e-01,6.240042179290430924e-03
3.436116964863836221e-01,8.910048627160519971e-03
3.926990816987241395e-01,2.069308264130175802e-03
4.417864669110646569e-01,7.948184805029274644e-03
4.908738521234051744e-01,2.234813410517839331e-03
5.399612373357456363e-01,1.349525227241903449e-02
5.890486225480862092e-01,3.392136635981789390e-03
6.381360077604267822e-01,1.690486477614399361e-03
6.872233929727672441e-01,9.230544903359667918e-04
7.363107781851077061e-01,3.653325705604461163e-04
7.853981633974482790e-01,1.117398747771600198e-03
8.344855486097888519e-01,1.634760711449696324e-03
8.835729338221293139e-01,1.177081531315921965e-04
9.326603190344697758e-01,5.009449941304666611e-04
9.817477042468103487e-01,1.073698945626021164e-03
1.030835089459150922e+00,1.817272722881872944e-04
1.079922474671491273e+00,9.338910010609719013e-04
1.129009859883831846e+00,1.761454021655670501e-03
1.178097245096172418e+00,3.812561271304144416e-04
1.227184630308512991e+00,1.405322328629050540e-04
1.276272015520853564e+00,4.115938881143468495e-04
1.325359400733193915e+00,4.570645087949186587e-04
1.374446785945534488e+00,2.765262538335633551e-04
1.423534171157875061e+00,8.705815611046432360e-06
1.472621556370215412e+00,2.538628945375995824e-04
1.521708941582555985e+00,1.746671321772366985e-04
1.570796326794896558e+00,2.177409199027287133e-07
1.619883712007237131e+00,1.925929944387236281e-34
1.668971097219577704e+00,2.862563843122434112e-34
1.718058482431918055e+00,1.023150282955719047e-34
1.767145867644258628e+00,1.203706215242022622e-34
1.816233252856599201e+00,3.009265538105056448e-34
1.865320638068939552e+00,2.050062147834068986e-34
1.914408023281280125e+00,1.880790961315660227e-34
1.963495408493620697e+00,9.780112998841429928e-35
2.012582793705961048e+00,1.023150282955719047e-34
2.061670178918301843e+00,1.504632769052528010e-36
2.110757564130642194e+00,3.912045199536571971e-34
2.159844949342982545e+00,3.009265538105056555e-35
2.208932334555323340e+00,1.508394350975159544e-34
2.258019719767663691e+00,6.770847460736377115e-35
2.307107104980004486e+00,3.009265538105056448e-34
2.356194490192344837e+00,7.041681359165831943e-34
2.405281875404685188e+00,6.770847460736377115e-35
2.454369260617025983e+00,2.407412430484044816e-35
2.503456645829366334e+00,6.018531076210112041e-34
2.552544031041707129e+00,2.145042091380509817e-34
2.601631416254047480e+00,6.018531076210112041e-34
2.650718801466387831e+00,9.403954806578300064e-36
2.699806186678728626e+00,4.814824860968090702e-35
2.748893571891068976e+00,3.347807911141874288e-35
2.797980957103409327e+00,3.912045199536571971e-34
2.847068342315750122e+00,1.504632769052528010e-36
2.896155727528090473e+00,1.956022599768286681e-35
2.945243112740430824e+00,3.851859888774471706e-34
2.994330497952771619e+00,2.557875707389297617e-35
3.043417883165111970e+00,2.783570622747177247e-34
3.092505268377452765e+00,4.814824860968090488e-34
