k,PSD
0.000000000000000000e+00,5.416677968589100837e-35
4.908738521234051744e-02,4.074467619572025995e-02
9.817477042468103487e-02,1.661902846637939440e-02
1.472621556370215523e-01,8.242275836933433009e-04
1.963495408493620697e-01,8.079043727325249669e-02
2.454369260617025872e-01,8.735990020180292234e-03
2.945243112740431046e-01,2.764384941667692719e-02
3.436116964863836221e-01,3.089448892771569626e-03
3.926990816987241395e-01,2.682092736509310640e-02
4.417864669110646569e-01,6.390301933735543886e-03
4.908738521234051744e-01,1.438164306715498291e-03
5.399612373357456363e-01,2.927134234501128657e-03
5.890486225480862092e-01,2.758251478341613473e-03
6.381360077604267822e-01,3.295386089345699108e-04
6.872233929727672441e-01,5.481953566178497986e-05
7.363107781851077061e-01,3.097387822755528694e-03
7.853981633974482790e-01,1.355866536552879443e-03
8.344855486097888519e-01,1.854660800300407921e-03
8.835729338221293139e-01,2.772788026416088056e-03
9.326603190344697758e-01,5.267466579154068615e-04
9.817477042468103487e-01,5.334432732613329222e-04
1.030835089459150922e+00,6.765227042729100220e-05
1.079922474671491273e+00,8.199106948309501297e-04
1.129009859883831846e+00,1.063463031156774161e-04
1.178097245096172418e+00,9.882797680713392794e-04
1.227184630308512991e+00,2.992793087826469724e-04
1.276272015520853564e+00,7.302706312176638986e-05
1.325359400733193915e+00,2.317183129262840940e-04
1.374446785945534488e+00,4.795156121896838940e-04
1.423534171157875061e+00,9.444039360267849617e-05
1.472621556370215412e+00,9.656189670752882679e-05
1.521708941582555985e+00,1.329348464818866718e-04
1.570796326794896558e+00,2.177409199027332926e-07
1.619883712007237131e+00,9.629649721936179265e-35
1.668971097219577704e+00,1.564818079814629558e-34
1.718058482431918055e+00,3.149384464723073119e-34
1.767145867644258628e+00,1.790889153364771464e-33
1.816233252856599201e+00,7.372700568357387250e-35
1.865320638068939552e+00,1.203706215242022675e-35
1.914408023281280125e+00,9.629649721936179265e-35
1.963495408493620697e+00,7.824090399073145653e-34
2.012582793705961048e+00,1.203706215242022622e-34
2.061670178918301843e+00,1.203706215242022622e-34
2.110757564130642194e+00,1.745374012100932278e-34
2.159844949342982545e+00,3.671303956488167917e-34
2.208932334555323340e+00,4.814824860968090702e-35
2.258019719767663691e+00,6.018531076210113110e-35
2.307107104980004486e+00,1.700235029029356865e-34
2.356194490192344837e+00,0.000000000000000000e+00
2.405281875404685188e+00,5.330161584368579621e-34
2.454369260617025983e+00,5.313234465716739536e-35
2.503456645829366334e+00,2.294564972805104948e-35
2.552544031041707129e+00,2.407412430484045244e-34
2.601631416254047480e+00,8.764485879730976729e-35
2.650718801466387831e+00,3.129636159629258689e-34
2.699806186678728626e+00,1.203706215242022622e-34
2.748893571891068976e+00,5.356492657826998861e-34
2.797980957103409327e+00,2.166671187435640335e-34
2.847068342315750122e+00,3.129636159629258689e-34
2.896155727528090473e+00,6.018531076210112041e-36
2.945243112740430824e+00,4.938957064414922338e-34
2.994330497952771619e+00,1.798976554498429016e-34
3.043417883165111970e+00,2.166671187435640335e-34
3.092505268377452765e+00,4.814824860968090488e-34
