k,PSD
0.000000000000000000e+00,9.403954806578300064e-36
4.908738521234051744e-02,1.207048137696923283e-02
9.817477042468103487e-02,8.892863255686393048e-03
1.472621556370215523e-01,3.965274899848737072e-02
1.963495408493620697e-01,2.261266086795930483e-02
2.454369260617025872e-01,6.641876165655469060e-03
2.945243112740431046e-01,1.846558162904222630e-02
3.436116964863836221e-01,3.667160750375926797e-03
3.926990816987241395e-01,4.415344429808348500e-03
4.417864669110646569e-01,6.496159885031720267e-03
4.908738521234051744e-01,7.710152767501193306e-03
5.399612373357456363e-01,6.051711136895714799e-04
5.890486225480862092e-01,2.653295888197891171e-04
6.381360077604267822e-01,2.453508299908238187e-04
6.872233929727672441e-01,1.027478002308846762e-03
7.363107781851077061e-01,1.706518805109063803e-03
7.853981633974482790e-01,7.058248683493797623e-03
8.344855486097888519e-01,1.204998523162282686e-03
8.835729338221293139e-01,6.169933357012052574e-04
9.326603190344697758e-01,8.465974594311127680e-04
9.817477042468103487e-01,8.041375757276389728e-04
1.030835089459150922e+00,1.753191950912948778e-04
1.079922474671491273e+00,3.825442778251793275e-04
1.129009859883831846e+00,5.192262732320756559e-04
1.178097245096172418e+00,7.150241381366976678e-05
1.227184630308512991e+00,5.067043497884611818e-04
1.276272015520853564e+00,1.396761510950073645e-04
1.325359400733193915e+00,4.770412433465086088e-05
1.374446785945534488e+00,1.781951550099307511e-04
1.423534171157875061e+00,1.622107420433174514e-04
1.472621556370215412e+00,3.974795966919194331e-05
1.521708941582555985e+00,3.120957621310638919e-05
1.570796326794896558e+00,2.177409199027263046e-07
1.619883712007237131e+00,5.115751414778596945e-34
1.668971097219577704e+00,3.189821470391359809e-34
1.718058482431918055e+00,1.147282486402552394e-34
1.767145867644258628e+00,3.912045199536571971e-34
1.816233252856599201e+00,9.178259891220419152e-34
1.865320638068939552e+00,6.018531076210113110e-35
1.914408023281280125e+00,6.259272319258518233e-34
1.963495408493620697e+00,3.325238419606087330e-34
2.012582793705961048e+00,5.115751414778596945e-34
2.061670178918301843e+00,1.640049718267255745e-34
2.110757564130642194e+00,1.843175142089347240e-34
2.159844949342982545e+00,5.018890680270839599e-34
2.208932334555323340e+00,4.228018081037604564e-34
2.258019719767663691e+00,1.354169492147275209e-35
2.307107104980004486e+00,3.009265538105056555e-35
2.356194490192344837e+00,3.987276837989199227e-34
2.405281875404685188e+00,7.523163845262641387e-36
2.454369260617025983e+00,7.523163845262641387e-36
2.503456645829366334e+00,5.552094917803828358e-34
2.552544031041707129e+00,2.350988701644575016e-34
2.601631416254047480e+00,2.844696328989935769e-34
2.650718801466387831e+00,5.416677968589100837e-35
2.699806186678728626e+00,1.504632769052528010e-36
2.748893571891068976e+00,7.824090399073146722e-35
2.797980957103409327e+00,1.504632769052528010e-34
2.847068342315750122e+00,1.203706215242022622e-34
2.896155727528090473e+00,2.407412430484045244e-34
2.945243112740430824e+00,9.629649721936179265e-35
2.994330497952771619e+00,7.703719777548945123e-34
3.043417883165111970e+00,1.203706215242022622e-34
3.092505268377452765e+00,6.018531076210112041e-34
