k,PSD
0.000000000000000000e+00,1.950004068692076301e-33
4.908738521234051744e-02,1.099724439189740249e-01
9.817477042468103487e-02,9.860041527655552876e-03
1.472621556370215523e-01,1.018097541108673940e-02
1.963495408493620697e-01,3.830970327161147687e-02
2.454369260617025872e-01,3.402096477229508585e-04
2.945243112740431046e-01,6.343510105301421349e-03
3.436116964863836221e-01,6.002473219956716392e-03
3.926990816987241395e-01,2.091718330930028395e-03
4.417864669110646569e-01,9.907071608217094677e-03
4.908738521234051744e-01,1.140914345469161342e-03
5.399612373357456363e-01,8.223671207218780435e-03
5.890486225480862092e-01,9.990094901169697169e-04
6.381360077604267822e-01,4.218233383632499084e-03
6.872233929727672441e-01,2.804600694091689047e-03
7.363107781851077061e-01,4.985546588563930653e-04
7.853981633974482790e-01,3.446088726460741535e-04
8.344855486097888519e-01,2.313619641705028356e-03
8.835729338221293139e-01,4.390003720236428943e-04
9.326603190344697758e-01,1.819681610316400521e-04
9.817477042468103487e-01,4.825826718292311446e-04
1.030835089459150922e+00,1.840371522579877932e-05
1.079922474671491273e+00,9.916197275595718414e-04
1.129009859883831846e+00,1.027334592727461920e-03
1.178097245096172418e+00,3.042523150776183741e-04
1.227184630308512991e+00,6.018745064818856920e-04
1.276272015520853564e+00,5.110380673800269139e-04
1.325359400733193915e+00,2.242733539260442733e-04
1.374446785945534488e+00,4.332820398678304485e-04
1.423534171157875061e+00,2.629814062474655602e-05
1.472621556370215412e+00,1.926431303480106701e-04
1.521708941582555985e+00,1.896470381490645641e-04
1.570796326794896558e+00,2.177409199027326573e-07
1.619883712007237131e+00,3.912045199536571971e-34
1.668971097219577704e+00,4.974692092679920734e-35
1.718058482431918055e+00,2.557875707389298045e-34
1.767145867644258628e+00,2.407412430484044816e-35
1.816233252856599201e+00,6.394689268473244043e-36
1.865320638068939552e+00,4.814824860968090702e-35
1.914408023281280125e+00,1.203706215242022622e-34
1.963495408493620697e+00,2.557875707389297617e-35
2.012582793705961048e+00,5.115751414778595235e-34
2.061670178918301843e+00,1.564818079814629558e-34
2.110757564130642194e+00,4.333342374871281525e-34
2.159844949342982545e+00,1.203706215242022622e-34
2.208932334555323340e+00,1.956022599768286681e-35
2.258019719767663691e+00,6.018531076210113110e-35
2.307107104980004486e+00,3.129636159629258689e-34
2.356194490192344837e+00,4.167832770275500878e-34
2.405281875404685188e+00,1.391785311373588409e-33
2.454369260617025983e+00,5.356492657826998861e-34
2.503456645829366334e+00,7.372700568357387250e-35
2.552544031041707129e+00,4.453712996395482910e-34
2.601631416254047480e+00,9.629649721936179265e-35
2.650718801466387831e+00,6.394689268473244043e-36
2.699806186678728626e+00,6.981496048403729112e-34
2.748893571891068976e+00,2.471359323168776401e-34
2.797980957103409327e+00,2.407412430484045244e-34
2.847068342315750122e+00,9.629649721936179265e-35
2.896155727528090473e+00,2.557875707389297617e-35
2.945243112740430824e+00,1.925929944387236281e-34
2.994330497952771619e+00,5.416677968589100837e-35
3.043417883165111970e+00,8.463559325920470057e-35
3.092505268377452765e+00,2.142597063130799544e-33
