k,PSD
0.000000000000000000e+00,1.354169492147275209e-35
4.908738521234051744e-02,4.618169222981177886e-03
9.817477042468103487e-02,8.937276244702611547e-03
1.472621556370215523e-01,6.082621933942818082e-02
1.963495408493620697e-01,8.498044703669545286e-02
2.454369260617025872e-01,3.690731090388175289e-02
2.945243112740431046e-01,1.146046115586484872e-02
3.436116964863836221e-01,1.131035137165061627e-02
3.926990816987241395e-01,2.705423622587359040e-03
4.417864669110646569e-01,4.801375904628856287e-03
4.908738521234051744e-01,8.205924832519983364e-03
5.399612373357456363e-01,1.395972238721968767e-02
5.890486225480862092e-01,5.696175141086802333e-04
6.381360077604267822e-01,1.109166493049735776e-03
6.872233929727672441e-01,3.921858302537997547e-03
7.363107781851077061e-01,2.872541531665282269e-03
7.853981633974482790e-01,2.585387911479941191e-04
8.344855486097888519e-01,1.549524919756625069e-03
8.835729338221293139e-01,5.589757695360639478e-05
9.326603190344697758e-01,9.517336375794881913e-04
9.817477042468103487e-01,4.158203567046402853e-04
1.030835089459150922e+00,7.467570436701814773e-05
1.079922474671491273e+00,2.397795366338015461e-04
1.129009859883831846e+00,3.554357348704687046e-04
1.178097245096172418e+00,7.486606823869302240e-04
1.227184630308512991e+00,4.422245788569027997e-04
1.276272015520853564e+00,6.789005687535925844e-04
1.325359400733193915e+00,3.576802675527065837e-04
1.374446785945534488e+00,3.587459542871200774e-04
1.423534171157875061e+00,2.442136222824843996e-04
1.472621556370215412e+00,1.930919809758080430e-04
1.521708941582555985e+00,2.853403225257136649e-05
1.570796326794896558e+00,2.177409199027305927e-07
1.619883712007237131e+00,1.278937853694649236e-34
1.668971097219577704e+00,0.000000000000000000e+00
1.718058482431918055e+00,1.023150282955719047e-34
1.767145867644258628e+00,4.814824860968090702e-35
1.816233252856599201e+00,6.560198873069022980e-34
1.865320638068939552e+00,1.023150282955719047e-34
1.914408023281280125e+00,1.113428249098870728e-34
1.963495408493620697e+00,0.000000000000000000e+00
2.012582793705961048e+00,5.416677968589100837e-35
2.061670178918301843e+00,5.416677968589100837e-35
2.110757564130642194e+00,1.745374012100932278e-34
2.159844949342982545e+00,3.569741244577123559e-34
2.208932334555323340e+00,2.046300565911437666e-34
2.258019719767663691e+00,6.650476839212172095e-34
2.307107104980004486e+00,1.267653107926754849e-34
2.356194490192344837e+00,9.559707808062255297e-35
2.405281875404685188e+00,6.022292658132744216e-34
2.454369260617025983e+00,2.407412430484044816e-35
2.503456645829366334e+00,2.708338984294550846e-34
2.552544031041707129e+00,1.023150282955719047e-34
2.601631416254047480e+00,0.000000000000000000e+00
2.650718801466387831e+00,2.407412430484044816e-35
2.699806186678728626e+00,1.098381921408345234e-34
2.748893571891068976e+00,2.407412430484044816e-35
2.797980957103409327e+00,4.393527685633380934e-34
2.847068342315750122e+00,6.018531076210112041e-34
2.896155727528090473e+00,9.629649721936179265e-35
2.945243112740430824e+00,0.000000000000000000e+00
2.994330497952771619e+00,9.629649721936179265e-35
3.043417883165111970e+00,1.203706215242022622e-34
3.092505268377452765e+00,5.115751414778596945e-34
