k,PSD
0.000000000000000000e+00,1.504632769052528010e-36
4.908738521234051744e-02,5.234629767305097256e-03
9.817477042468103487e-02,9.735679963768714695e-03
1.472621556370215523e-01,4.167867918782166246e-03
1.963495408493620697e-01,8.813740554710995656e-02
2.454369260617025872e-01,9.603453698943994338e-03
2.945243112740431046e-01,3.483709425053496678e-02
3.436116964863836221e-01,3.565821961890115743e-02
3.926990816987241395e-01,6.737316683143823766e-03
4.417864669110646569e-01,2.038020450030461009e-03
4.908738521234051744e-01,1.633306908222537449e-02
5.399612373357456363e-01,6.746547820587103783e-03
5.890486225480862092e-01,1.037396275261353532e-03
6.381360077604267822e-01,4.216135448752774827e-04
6.872233929727672441e-01,5.485664398743562813e-03
7.363107781851077061e-01,2.437002656727910079e-03
7.853981633974482790e-01,2.870633394311238647e-03
8.344855486097888519e-01,3.225842057434235460e-04
8.835729338221293139e-01,1.388999859041138056e-03
9.326603190344697758e-01,7.534021334765854915e-04
9.817477042468103487e-01,1.782335587230744409e-03
1.030835089459150922e+00,1.255811181173242873e-04
1.079922474671491273e+00,1.784525131443687445e-04
1.129009859883831846e+00,3.308217374046224267e-05
1.178097245096172418e+00,1.105233250523201963e-03
1.227184630308512991e+00,3.934979567225165616e-06
1.276272015520853564e+00,9.285418755360741276e-05
1.325359400733193915e+00,2.556881355299762008e-05
1.374446785945534488e+00,3.885495363016525788e-04
1.423534171157875061e+00,1.237422764183585889e-04
1.472621556370215412e+00,2.526123093733690858e-04
1.521708941582555985e+00,1.500792569147382942e-05
1.570796326794896558e+00,2.177409199027295868e-07
1.619883712007237131e+00,4.096362713745507508e-34
1.668971097219577704e+00,7.824090399073146722e-35
1.718058482431918055e+00,2.918987571961904340e-34
1.767145867644258628e+00,2.226856498197740600e-34
1.816233252856599201e+00,2.467597741246145937e-34
1.865320638068939552e+00,9.629649721936179265e-35
1.914408023281280125e+00,9.629649721936179265e-35
1.963495408493620697e+00,2.241902825888266308e-34
2.012582793705961048e+00,1.098381921408345234e-34
2.061670178918301843e+00,5.416677968589100837e-35
2.110757564130642194e+00,1.519679096743053290e-34
2.159844949342982545e+00,1.113428249098870899e-33
2.208932334555323340e+00,2.181717515126165615e-34
2.258019719767663691e+00,1.203706215242022622e-34
2.307107104980004486e+00,4.984096047486497323e-34
2.356194490192344837e+00,2.226856498197740600e-34
2.405281875404685188e+00,2.061346893601963374e-34
2.454369260617025983e+00,1.354169492147275209e-35
2.503456645829366334e+00,5.454293787815412968e-35
2.552544031041707129e+00,1.640049718267255745e-34
2.601631416254047480e+00,2.407412430484044816e-35
2.650718801466387831e+00,1.179632090937181960e-33
2.699806186678728626e+00,4.092601131822876188e-34
2.748893571891068976e+00,1.203706215242022622e-34
2.797980957103409327e+00,6.018531076210112041e-36
2.847068342315750122e+00,3.851859888774471706e-34
2.896155727528090473e+00,1.781485198558193164e-33
2.945243112740430824e+00,3.472692430973234648e-33
2.994330497952771619e+00,2.166671187435640335e-34
3.043417883165111970e+00,6.018531076210112041e-34
3.092505268377452765e+00,9.519153252958882101e-35
