k,PSD
0.000000000000000000e+00,5.416677968589100837e-35
4.908738521234051744e-02,1.702216947854412119e-02
9.817477042468103487e-02,3.062548784852850772e-02
1.472621556370215523e-01,8.150897875662896364e-02
1.963495408493620697e-01,1.024202079232348489e-01
2.454369260617025872e-01,3.147183998374958325e-02
2.945243112740431046e-01,1.800847005486782074e-02
3.436116964863836221e-01,5.239926863623317610e-03
3.926990816987241395e-01,1.504571562319829102e-02
4.417864669110646569e-01,1.044680395893372513e-02
4.908738521234051744e-01,1.006560862124344013e-03
5.399612373357456363e-01,1.417784923277021734e-03
5.890486225480862092e-01,1.197304141115257013e-03
6.381360077604267822e-01,9.184253547502134473e-05
6.872233929727672441e-01,1.192992615929208520e-04
7.363107781851077061e-01,4.449082250061516669e-03
7.853981633974482790e-01,3.508712677353691351e-04
8.344855486097888519e-01,5.797023374717492385e-03
8.835729338221293139e-01,2.615142656490311644e-04
9.326603190344697758e-01,3.336724358290688031e-03
9.817477042468103487e-01,5.460969523060871071e-04
1.030835089459150922e+00,2.486965624943029453e-04
1.079922474671491273e+00,1.721559787827537475e-05
1.129009859883831846e+00,7.307257208858865694e-04
1.178097245096172418e+00,1.534474885865715608e-04
1.227184630308512991e+00,2.369170181299188531e-04
1.276272015520853564e+00,1.765178824477866139e-04
1.325359400733193915e+00,5.726981635768749434e-05
1.374446785945534488e+00,2.026854843929799116e-04
1.423534171157875061e+00,1.212778648475329284e-04
1.472621556370215412e+00,2.507413931120800183e-06
1.521708941582555985e+00,1.700546813561473945e-05
1.570796326794896558e+00,2.177409199027168549e-07
1.619883712007237131e+00,6.018531076210112041e-36
1.668971097219577704e+00,1.203706215242022622e-34
1.718058482431918055e+00,1.203706215242022622e-34
1.767145867644258628e+00,1.925929944387236281e-34
1.816233252856599201e+00,7.922831924542217804e-34
1.865320638068939552e+00,4.814824860968090702e-35
1.914408023281280125e+00,3.385423730368188023e-34
1.963495408493620697e+00,6.560198873069022980e-34
2.012582793705961048e+00,9.629649721936179265e-35
2.061670178918301843e+00,1.956022599768286681e-35
2.110757564130642194e+00,6.018531076210113110e-35
2.159844949342982545e+00,3.761581922631320025e-35
2.208932334555323340e+00,6.018531076210112041e-36
2.258019719767663691e+00,8.726870060504663528e-35
2.307107104980004486e+00,1.745374012100932278e-34
2.356194490192344837e+00,9.178259891220419793e-35
2.405281875404685188e+00,2.166671187435640335e-34
2.454369260617025983e+00,2.078274012253804047e-35
2.503456645829366334e+00,3.770985877437898860e-35
2.552544031041707129e+00,3.009265538105056448e-34
2.601631416254047480e+00,5.548921083056608181e-35
2.650718801466387831e+00,6.018531076210113110e-35
2.699806186678728626e+00,3.851859888774471706e-34
2.748893571891068976e+00,1.203706215242022622e-34
2.797980957103409327e+00,3.761581922631320025e-35
2.847068342315750122e+00,4.814824860968090488e-34
2.896155727528090473e+00,1.189811872015303312e-33
2.945243112740430824e+00,2.407412430484044816e-33
2.994330497952771619e+00,3.851859888774471706e-34
3.043417883165111970e+00,6.981496048403729112e-34
3.092505268377452765e+00,6.018531076210112041e-34
