k,PSD
0.000000000000000000e+00,3.046881357331369221e-35
4.908738521234051744e-02,4.641953218695295258e-03
9.817477042468103487e-02,1.036445692624678172e-02
1.472621556370215523e-01,5.909670102067238889e-02
1.963495408493620697e-01,7.745435912665180056e-02
2.454369260617025872e-01,4.984107514619643547e-02
2.945243112740431046e-01,9.415671630682806784e-03
3.436116964863836221e-01,9.664043895948508725e-03
3.926990816987241395e-01,7.267889697607494265e-05
4.417864669110646569e-01,5.404925588450531886e-03
4.908738521234051744e-01,5.336899515437460925e-03
5.399612373357456363e-01,8.986157135936864021e-03
5.890486225480862092e-01,1.753463998996751452e-03
6.381360077604267822e-01,8.167760617701949307e-04
6.872233929727672441e-01,7.570147179937346434e-03
7.363107781851077061e-01,3.473169873797035505e-03
7.853981633974482790e-01,2.430482892785975171e-04
8.344855486097888519e-01,5.239885485477076624e-04
8.835729338221293139e-01,4.742705712054300803e-05
9.326603190344697758e-01,5.673559838416343190e-04
9.817477042468103487e-01,4.490806991864741563e-04
1.030835089459150922e+00,7.416159216177584210e-05
1.079922474671491273e+00,4.654261459110648456e-05
1.129009859883831846e+00,3.502146539134191861e-04
1.178097245096172418e+00,4.002226948001292054e-04
1.227184630308512991e+00,4.738124542449727414e-04
1.276272015520853564e+00,1.577600675325134430e-04
1.325359400733193915e+00,2.912813532376501814e-04
1.374446785945534488e+00,4.506638894994675903e-04
1.423534171157875061e+00,8.075957213109685642e-05
1.472621556370215412e+00,1.604838491758515994e-04
1.521708941582555985e+00,2.036521596679477012e-05
1.570796326794896558e+00,2.177409199027275222e-07
1.619883712007237131e+00,2.407412430484044816e-35
1.668971097219577704e+00,1.504632769052528010e-34
1.718058482431918055e+00,1.023150282955719218e-33
1.767145867644258628e+00,9.629649721936179265e-35
1.816233252856599201e+00,9.629649721936179265e-35
1.865320638068939552e+00,1.354169492147275209e-35
1.914408023281280125e+00,6.770847460736377115e-35
1.963495408493620697e+00,7.600746472416909957e-35
2.012582793705961048e+00,2.241902825888266308e-34
2.061670178918301843e+00,1.504632769052528277e-35
2.110757564130642194e+00,1.278937853694649236e-34
2.159844949342982545e+00,1.089354124794030450e-33
2.208932334555323340e+00,1.880790961315660227e-34
2.258019719767663691e+00,1.354169492147275209e-35
2.307107104980004486e+00,2.754418362846784516e-34
2.356194490192344837e+00,3.400117409753467151e-35
2.405281875404685188e+00,7.237283619142657163e-34
2.454369260617025983e+00,2.407412430484044816e-35
2.503456645829366334e+00,4.363435030252330695e-35
2.552544031041707129e+00,2.226856498197740600e-34
2.601631416254047480e+00,2.407412430484044816e-35
2.650718801466387831e+00,4.814824860968090702e-35
2.699806186678728626e+00,1.023150282955719047e-34
2.748893571891068976e+00,3.432443504401078989e-35
2.797980957103409327e+00,1.023150282955719047e-34
2.847068342315750122e+00,3.671303956488167917e-34
2.896155727528090473e+00,3.851859888774471706e-34
2.945243112740430824e+00,1.251854463851703476e-33
2.994330497952771619e+00,3.912045199536571971e-34
3.043417883165111970e+00,4.092601131822876188e-34
3.092505268377452765e+00,2.302088136650367428e-34
