k,PSD
0.000000000000000000e+00,9.031558196237799381e-34
4.908738521234051744e-02,4.856144431390588961e-02
9.817477042468103487e-02,6.039368696225519059e-05
1.472621556370215523e-01,5.179957677216334017e-03
1.963495408493620697e-01,3.196873840260944927e-02
2.454369260617025872e-01,5.653282265453050091e-03
2.945243112740431046e-01,3.949331807004250600e-02
3.436116964863836221e-01,1.645218515333080403e-02
3.926990816987241395e-01,7.032855278418208810e-03
4.417864669110646569e-01,7.270228666001896968e-03
4.908738521234051744e-01,7.075263467541922967e-04
5.399612373357456363e-01,3.964801953370912166e-03
5.890486225480862092e-01,3.398639470129260782e-03
6.381360077604267822e-01,9.653197446668525597e-03
6.872233929727672441e-01,8.505581291344420283e-04
7.363107781851077061e-01,6.786856408731103561e-05
7.853981633974482790e-01,1.913102787996247538e-04
8.344855486097888519e-01,6.482676754749153733e-04
8.835729338221293139e-01,5.420901189753526365e-04
9.326603190344697758e-01,4.087436747538785060e-03
9.817477042468103487e-01,1.545010784009241028e-04
1.030835089459150922e+00,6.193302835459582730e-04
1.079922474671491273e+00,1.393714885803910202e-04
1.129009859883831846e+00,7.009267963406627276e-04
1.178097245096172418e+00,4.408482391371296182e-04
1.227184630308512991e+00,7.000739395537989695e-05
1.276272015520853564e+00,1.077785344058009454e-03
1.325359400733193915e+00,7.259753470408386263e-05
1.374446785945534488e+00,1.349550673524412017e-05
1.423534171157875061e+00,5.295676061906886764e-04
1.472621556370215412e+00,2.547696913219609535e-04
1.521708941582555985e+00,1.879620997683146904e-04
1.570796326794896558e+00,2.177409199027215665e-07
1.619883712007237131e+00,4.814824860968090702e-35
1.668971097219577704e+00,4.408574013323907070e-34
1.718058482431918055e+00,6.981496048403729112e-34
1.767145867644258628e+00,4.092601131822876188e-34
1.816233252856599201e+00,3.009265538105056555e-35
1.865320638068939552e+00,2.226856498197740600e-34
1.914408023281280125e+00,3.626164973416592932e-34
1.963495408493620697e+00,1.504632769052528010e-34
2.012582793705961048e+00,3.912045199536571971e-34
2.061670178918301843e+00,5.567141245494351500e-35
2.110757564130642194e+00,6.168994353115364842e-35
2.159844949342982545e+00,4.393527685633380934e-34
2.208932334555323340e+00,1.203706215242022622e-34
2.258019719767663691e+00,1.418116384832007650e-34
2.307107104980004486e+00,6.958926556867943116e-35
2.356194490192344837e+00,1.459493785980951956e-34
2.405281875404685188e+00,2.170432769358271655e-34
2.454369260617025983e+00,2.191121469932744182e-35
2.503456645829366334e+00,1.925929944387236281e-34
2.552544031041707129e+00,5.070612431707019394e-34
2.601631416254047480e+00,1.203706215242022622e-34
2.650718801466387831e+00,5.570902827416984102e-34
2.699806186678728626e+00,7.824090399073146722e-35
2.748893571891068976e+00,2.783570622747177247e-34
2.797980957103409327e+00,9.208352546601469712e-34
2.847068342315750122e+00,1.757411074253352374e-33
2.896155727528090473e+00,2.407412430484044816e-35
2.945243112740430824e+00,4.814824860968090488e-34
2.994330497952771619e+00,4.092601131822876188e-34
3.043417883165111970e+00,3.413694369505463182e-34
3.092505268377452765e+00,8.666684749742561339e-34
