k,PSD
0.000000000000000000e+00,3.990662261719567415e-33
4.908738521234051744e-02,5.222155125512486368e-02
9.817477042468103487e-02,4.329986570452300232e-02
1.472621556370215523e-01,1.928618006626826170e-02
1.963495408493620697e-01,3.156087824586253227e-02
2.454369260617025872e-01,1.610894340382094600e-02
2.945243112740431046e-01,6.808927505023086005e-05
3.436116964863836221e-01,7.721061917020831215e-03
3.926990816987241395e-01,4.212391549515499302e-03
4.417864669110646569e-01,9.110453946214472354e-03
4.908738521234051744e-01,5.288683238442869368e-03
5.399612373357456363e-01,5.295948275276192224e-04
5.890486225480862092e-01,4.061477304949705214e-03
6.381360077604267822e-01,1.484681465485866280e-03
6.872233929727672441e-01,1.835136928123278985e-03
7.363107781851077061e-01,3.987207423779901136e-04
7.853981633974482790e-01,3.515307803055300602e-04
8.344855486097888519e-01,3.903888129410202495e-04
8.835729338221293139e-01,4.126927382748219581e-04
9.326603190344697758e-01,1.014500319110706169e-03
9.817477042468103487e-01,2.656322337269956236e-04
1.030835089459150922e+00,4.786100773474935224e-05
1.079922474671491273e+00,7.318228104353490665e-04
1.129009859883831846e+00,1.145173128185785643e-04
1.178097245096172418e+00,3.586483158696466677e-04
1.227184630308512991e+00,7.965029271243645155e-04
1.276272015520853564e+00,1.819636552220425493e-04
1.325359400733193915e+00,6.912171385715829930e-05
1.374446785945534488e+00,5.865395636029195050e-04
1.423534171157875061e+00,2.647078454696599791e-04
1.472621556370215412e+00,2.893274825243569607e-05
1.521708941582555985e+00,8.119752377537017808e-05
1.570796326794896558e+00,2.177409199027327367e-07
1.619883712007237131e+00,6.168994353115364842e-34
1.668971097219577704e+00,1.023150282955719047e-34
1.718058482431918055e+00,5.491909607041726382e-34
1.767145867644258628e+00,9.780112998841429928e-35
1.816233252856599201e+00,3.885714126078153586e-34
1.865320638068939552e+00,6.808463279962690315e-35
1.914408023281280125e+00,3.009265538105056555e-35
1.963495408493620697e+00,3.009265538105056555e-35
2.012582793705961048e+00,7.824090399073146722e-35
2.061670178918301843e+00,6.018531076210112041e-36
2.110757564130642194e+00,7.372700568357387250e-35
2.159844949342982545e+00,3.084497176557681566e-34
2.208932334555323340e+00,9.780112998841429928e-35
2.258019719767663691e+00,8.245387574407853496e-34
2.307107104980004486e+00,2.708338984294550953e-35
2.356194490192344837e+00,2.181717515126165615e-34
2.405281875404685188e+00,1.640049718267255745e-34
2.454369260617025983e+00,2.467597741246145937e-34
2.503456645829366334e+00,7.199902898786510986e-36
2.552544031041707129e+00,1.203706215242022622e-34
2.601631416254047480e+00,3.347807911141874288e-35
2.650718801466387831e+00,3.009265538105056555e-35
2.699806186678728626e+00,7.824090399073146722e-35
2.748893571891068976e+00,9.667265541162494604e-35
2.797980957103409327e+00,9.403954806578300064e-36
2.847068342315750122e+00,5.567141245494351500e-35
2.896155727528090473e+00,8.907425992790962399e-34
2.945243112740430824e+00,6.018531076210112041e-36
2.994330497952771619e+00,1.504632769052528010e-34
3.043417883165111970e+00,2.407412430484044816e-35
3.092505268377452765e+00,6.018531076210112041e-34
