k,PSD
0.000000000000000000e+00,6.635430511521648525e-34
4.908738521234051744e-02,1.948608743654772768e-02
9.817477042468103487e-02,2.948656787375898876e-03
1.472621556370215523e-01,9.187453114572327606e-02
1.963495408493620697e-01,1.520134409221073346e-01
2.454369260617025872e-01,7.458574232506896481e-03
2.945243112740431046e-01,3.114252634040526324e-02
3.436116964863836221e-01,1.761958494949993417e-02
3.926990816987241395e-01,9.807937610337139414e-03
4.417864669110646569e-01,3.663496935917125857e-02
4.908738521234051744e-01,4.455259094034931034e-04
5.399612373357456363e-01,1.073818428911232307e-03
5.890486225480862092e-01,7.468898996538931960e-04
6.381360077604267822e-01,3.506728543268703650e-03
6.872233929727672441e-01,9.687178633362253334e-04
7.363107781851077061e-01,1.749510616488088137e-03
7.853981633974482790e-01,6.681457687846291448e-04
8.344855486097888519e-01,3.422440354997027443e-04
8.835729338221293139e-01,5.074853132108512544e-04
9.326603190344697758e-01,1.714327526166605159e-04
9.817477042468103487e-01,3.418515683378394138e-04
1.030835089459150922e+00,7.989304479026329477e-04
1.079922474671491273e+00,1.742273613906661746e-03
1.129009859883831846e+00,4.094359228060298725e-04
1.178097245096172418e+00,1.129788698750932175e-03
1.227184630308512991e+00,6.690885535569140400e-05
1.276272015520853564e+00,5.200136656804405086e-04
1.325359400733193915e+00,4.899662054224619093e-04
1.374446785945534488e+00,1.634197755195902389e-04
1.423534171157875061e+00,6.795273170121292762e-05
1.472621556370215412e+00,5.389996791781576915e-05
1.521708941582555985e+00,9.190109362877690478e-05
1.570796326794896558e+00,2.177409199027303809e-07
1.619883712007237131e+00,5.115751414778596945e-34
1.668971097219577704e+00,3.928090697425297051e-34
1.718058482431918055e+00,1.251854463851703476e-33
1.767145867644258628e+00,1.637040452729150475e-33
1.816233252856599201e+00,1.203706215242022622e-34
1.865320638068939552e+00,8.510579099953361558e-35
1.914408023281280125e+00,3.912045199536571971e-34
1.963495408493620697e+00,0.000000000000000000e+00
2.012582793705961048e+00,2.557875707389297617e-35
2.061670178918301843e+00,7.824090399073146722e-35
2.110757564130642194e+00,3.761581922631320025e-37
2.159844949342982545e+00,2.073383955754383598e-33
2.208932334555323340e+00,9.644696049626706256e-34
2.258019719767663691e+00,5.330161584368579621e-34
2.307107104980004486e+00,2.802378532360333847e-34
2.356194490192344837e+00,6.018531076210112041e-34
2.405281875404685188e+00,4.814824860968090702e-35
2.454369260617025983e+00,2.708338984294550846e-34
2.503456645829366334e+00,9.870390964984583747e-34
2.552544031041707129e+00,1.519679096743053290e-34
2.601631416254047480e+00,0.000000000000000000e+00
2.650718801466387831e+00,1.580804802985812241e-34
2.699806186678728626e+00,7.703719777548945123e-34
2.748893571891068976e+00,4.333342374871281525e-34
2.797980957103409327e+00,1.925929944387236281e-34
2.847068342315750122e+00,5.070612431707019394e-34
2.896155727528090473e+00,8.185202263645750665e-34
2.945243112740430824e+00,7.703719777548945123e-34
2.994330497952771619e+00,3.851859888774471706e-34
3.043417883165111970e+00,1.250961088145078366e-34
3.092505268377452765e+00,0.000000000000000000e+00
