k,PSD
0.000000000000000000e+00,2.542829379698772337e-34
4.908738521234051744e-02,1.668332636540064209e-02
9.817477042468103487e-02,3.280064666835758340e-04
1.472621556370215523e-01,2.034341235716350879e-02
1.963495408493620697e-01,2.103544072100404783e-01
2.454369260617025872e-01,2.471191682720865271e-03
2.945243112740431046e-01,4.748649732060433726e-02
3.436116964863836221e-01,2.271823561978925446e-02
3.926990816987241395e-01,2.903242039423789209e-03
4.417864669110646569e-01,1.115808974196588234e-02
4.908738521234051744e-01,6.028483729282829934e-04
5.399612373357456363e-01,2.288071683983897760e-03
5.890486225480862092e-01,1.572696740994720607e-03
6.381360077604267822e-01,5.414713445956779000e-05
6.872233929727672441e-01,2.154509394015036806e-05
7.363107781851077061e-01,8.216459007668518123e-05
7.853981633974482790e-01,3.845901373783145913e-04
8.344855486097888519e-01,9.313841839851136556e-04
8.835729338221293139e-01,6.109894410642012627e-04
9.326603190344697758e-01,3.762925146534686809e-04
9.817477042468103487e-01,3.651392575871740317e-04
1.030835089459150922e+00,1.358269208708080822e-03
1.079922474671491273e+00,5.026471388369578813e-05
1.129009859883831846e+00,1.146184954580515858e-04
1.178097245096172418e+00,4.545412054966183491e-05
1.227184630308512991e+00,1.101476250733187355e-04
1.276272015520853564e+00,3.282692125213465062e-05
1.325359400733193915e+00,1.458550725440604858e-04
1.374446785945534488e+00,5.127044694763757465e-04
1.423534171157875061e+00,6.412945300309312168e-05
1.472621556370215412e+00,1.480745895045343721e-04
1.521708941582555985e+00,1.194068095641649338e-04
1.570796326794896558e+00,2.177409199027245046e-07
1.619883712007237131e+00,4.047462148751301203e-34
1.668971097219577704e+00,1.628764972499361785e-34
1.718058482431918055e+00,6.560198873069022980e-34
1.767145867644258628e+00,1.637040452729150475e-33
1.816233252856599201e+00,8.260433902098377065e-34
1.865320638068939552e+00,1.956022599768286413e-34
1.914408023281280125e+00,6.018531076210112041e-36
1.963495408493620697e+00,5.454293787815414037e-35
2.012582793705961048e+00,1.880790961315660227e-34
2.061670178918301843e+00,8.674207913587822268e-34
2.110757564130642194e+00,5.416677968589100837e-35
2.159844949342982545e+00,1.203706215242022579e-33
2.208932334555323340e+00,4.401050849478644964e-35
2.258019719767663691e+00,8.134420907690228486e-35
2.307107104980004486e+00,1.339123164456749715e-34
2.356194490192344837e+00,4.167832770275500878e-34
2.405281875404685188e+00,1.312792090998330903e-34
2.454369260617025983e+00,2.466187148025158657e-35
2.503456645829366334e+00,3.840575143006578174e-34
2.552544031041707129e+00,6.018531076210113110e-35
2.601631416254047480e+00,3.545290962080019124e-35
2.650718801466387831e+00,1.354169492147275209e-35
2.699806186678728626e+00,0.000000000000000000e+00
2.748893571891068976e+00,3.761581922631320025e-35
2.797980957103409327e+00,1.203706215242022622e-34
2.847068342315750122e+00,7.703719777548945123e-34
2.896155727528090473e+00,1.203706215242022622e-34
2.945243112740430824e+00,1.925929944387236195e-33
2.994330497952771619e+00,1.594910735195679691e-33
3.043417883165111970e+00,1.692711865184094279e-35
3.092505268377452765e+00,9.629649721936180976e-34
