k,PSD
0.000000000000000000e+00,3.614880227648698545e-34
4.908738521234051744e-02,3.441064279801830245e-02
9.817477042468103487e-02,2.743159134999832369e-02
1.472621556370215523e-01,7.868183050050402139e-03
1.963495408493620697e-01,2.249945905434766122e-02
2.454369260617025872e-01,1.253355201890424264e-02
2.945243112740431046e-01,4.713575294980885955e-02
3.436116964863836221e-01,5.253715230901646709e-03
3.926990816987241395e-01,1.166375881320614802e-02
4.417864669110646569e-01,1.567407566384766172e-03
4.908738521234051744e-01,6.778182866444576894e-04
5.399612373357456363e-01,1.169084569932463558e-03
5.890486225480862092e-01,1.847664166041521842e-03
6.381360077604267822e-01,7.008261069941539760e-04
6.872233929727672441e-01,8.424027694173823622e-04
7.363107781851077061e-01,6.650852782521855539e-04
7.853981633974482790e-01,6.338749777582293986e-04
8.344855486097888519e-01,2.206167817679427295e-04
8.835729338221293139e-01,2.962615644001820553e-04
9.326603190344697758e-01,2.080873264508398322e-04
9.817477042468103487e-01,3.822963379803066787e-04
1.030835089459150922e+00,8.799435905562316305e-04
1.079922474671491273e+00,5.948542883267628765e-04
1.129009859883831846e+00,8.482972642708910046e-04
1.178097245096172418e+00,1.641835320803597422e-05
1.227184630308512991e+00,8.062506031744574300e-04
1.276272015520853564e+00,1.597714118195882088e-04
1.325359400733193915e+00,2.473328577447417864e-05
1.374446785945534488e+00,2.244491775495180755e-04
1.423534171157875061e+00,3.881778409781564375e-04
1.472621556370215412e+00,1.546193644916108486e-04
1.521708941582555985e+00,1.295631396037887268e-04
1.570796326794896558e+00,2.177409199027270722e-07
1.619883712007237131e+00,1.745374012100932278e-34
1.668971097219577704e+00,4.453712996395482910e-34
1.718058482431918055e+00,1.598672317118311225e-34
1.767145867644258628e+00,1.925929944387236281e-34
1.816233252856599201e+00,5.426081923395679137e-35
1.865320638068939552e+00,1.203706215242022622e-34
1.914408023281280125e+00,7.237283619142659729e-34
1.963495408493620697e+00,6.168994353115364842e-35
2.012582793705961048e+00,9.780112998841429928e-35
2.061670178918301843e+00,1.504632769052528010e-36
2.110757564130642194e+00,2.557875707389297617e-35
2.159844949342982545e+00,6.770847460736377115e-35
2.208932334555323340e+00,7.372700568357387250e-35
2.258019719767663691e+00,7.974553675978399523e-35
2.307107104980004486e+00,6.770847460736377115e-35
2.356194490192344837e+00,2.378260170583652514e-34
2.405281875404685188e+00,2.302088136650367428e-34
2.454369260617025983e+00,9.563822038290132234e-35
2.503456645829366334e+00,5.416677968589100837e-35
2.552544031041707129e+00,1.039137006126902157e-34
2.601631416254047480e+00,6.394689268473242333e-34
2.650718801466387831e+00,3.043119775408738756e-34
2.699806186678728626e+00,4.036177402983405532e-34
2.748893571891068976e+00,9.629649721936179265e-35
2.797980957103409327e+00,2.166671187435640335e-34
2.847068342315750122e+00,4.814824860968090488e-34
2.896155727528090473e+00,2.407412430484044816e-35
2.945243112740430824e+00,1.989876837071968293e-34
2.994330497952771619e+00,4.551514126383897231e-35
3.043417883165111970e+00,9.629649721936180976e-34
3.092505268377452765e+00,9.629649721936180976e-34
