k,PSD
0.000000000000000000e+00,1.445952091059479418e-33
4.908738521234051744e-02,1.062027280201540379e-02
9.817477042468103487e-02,1.631101269788136701e-02
1.472621556370215523e-01,1.788682581238104988e-02
1.963495408493620697e-01,6.652205555010606841e-02
2.454369260617025872e-01,1.030663266019566336e-02
2.945243112740431046e-01,3.166331231791331274e-02
3.436116964863836221e-01,7.229404720573232024e-02
3.926990816987241395e-01,2.389714848947532833e-02
4.417864669110646569e-01,1.991787875835212369e-04
4.908738521234051744e-01,8.290167075857005768e-03
5.399612373357456363e-01,7.531137567220872950e-03
5.890486225480862092e-01,5.922975917814652866e-03
6.381360077604267822e-01,2.248928690308620460e-03
6.872233929727672441e-01,1.112985058842460781e-03
7.363107781851077061e-01,7.269328660533734511e-04
7.853981633974482790e-01,1.192057684355630814e-03
8.344855486097888519e-01,1.375152377514185639e-03
8.835729338221293139e-01,2.334328729310974123e-04
9.326603190344697758e-01,1.086940615556882130e-04
9.817477042468103487e-01,4.204635935851680950e-04
1.030835089459150922e+00,2.858815593806049698e-04
1.079922474671491273e+00,1.422789243041569767e-03
1.129009859883831846e+00,1.319840978033691653e-04
1.178097245096172418e+00,1.990803055566141072e-04
1.227184630308512991e+00,3.176458511933395257e-04
1.276272015520853564e+00,4.398441368323098588e-04
1.325359400733193915e+00,4.108029506403527748e-04
1.374446785945534488e+00,4.810938246259659104e-04
1.423534171157875061e+00,1.416712715591908576e-04
1.472621556370215412e+00,1.136542713193768977e-04
1.521708941582555985e+00,1.130913098596880740e-05
1.570796326794896558e+00,2.177409199027139961e-07
1.619883712007237131e+00,3.912045199536571971e-34
1.668971097219577704e+00,1.023150282955719047e-34
1.718058482431918055e+00,9.667265541162494604e-35
1.767145867644258628e+00,2.407412430484045244e-34
1.816233252856599201e+00,1.354169492147275209e-35
1.865320638068939552e+00,7.824090399073146722e-35
1.914408023281280125e+00,4.092601131822876188e-34
1.963495408493620697e+00,2.046300565911437666e-34
2.012582793705961048e+00,1.504632769052528277e-35
2.061670178918301843e+00,2.407412430484045244e-34
2.110757564130642194e+00,9.780112998841429928e-35
2.159844949342982545e+00,3.084497176557681566e-34
2.208932334555323340e+00,1.504632769052528010e-36
2.258019719767663691e+00,4.348388702561805949e-34
2.307107104980004486e+00,9.629649721936179265e-35
2.356194490192344837e+00,3.996680792795778062e-35
2.405281875404685188e+00,7.523163845262641387e-36
2.454369260617025983e+00,4.178211114045613450e-34
2.503456645829366334e+00,2.241902825888266308e-34
2.552544031041707129e+00,0.000000000000000000e+00
2.601631416254047480e+00,4.814824860968090702e-35
2.650718801466387831e+00,1.617142272105606417e-34
2.699806186678728626e+00,4.542345270447483388e-34
2.748893571891068976e+00,4.814824860968090488e-34
2.797980957103409327e+00,8.666684749742561339e-34
2.847068342315750122e+00,1.203706215242022622e-34
2.896155727528090473e+00,3.129636159629258689e-34
2.945243112740430824e+00,4.393527685633380934e-34
2.994330497952771619e+00,1.676537062916778993e-33
3.043417883165111970e+00,6.018531076210112041e-34
3.092505268377452765e+00,4.814824860968090488e-34
