k,PSD
0.000000000000000000e+00,3.761581922631320025e-37
4.908738521234051744e-02,1.588526567275084025e-02
9.817477042468103487e-02,1.790129643381335733e-02
1.472621556370215523e-01,2.826815438186492183e-02
1.963495408493620697e-01,7.389825952354754646e-02
2.454369260617025872e-01,1.726849971520333024e-02
2.945243112740431046e-01,2.916687928473434260e-03
3.436116964863836221e-01,4.131173873664507196e-04
3.926990816987241395e-01,9.099702360509101182e-03
4.417864669110646569e-01,7.010709750360949108e-03
4.908738521234051744e-01,1.496426422838584118e-02
5.399612373357456363e-01,7.471304424842122862e-04
5.890486225480862092e-01,1.299488653792696966e-03
6.381360077604267822e-01,1.708844511584966825e-03
6.872233929727672441e-01,1.286904389303672588e-03
7.363107781851077061e-01,4.823491791436397276e-04
7.853981633974482790e-01,1.653497888952717727e-03
8.344855486097888519e-01,4.402336382515404842e-04
8.835729338221293139e-01,9.588592215519721376e-04
9.326603190344697758e-01,1.141918295170389879e-03
9.817477042468103487e-01,9.005257975844206024e-04
1.030835089459150922e+00,2.622202194760125255e-04
1.079922474671491273e+00,3.665684578095730790e-04
1.129009859883831846e+00,1.312384980760876907e-04
1.178097245096172418e+00,4.126916506578605132e-04
1.227184630308512991e+00,1.994157522916529504e-04
1.276272015520853564e+00,2.926448346044974364e-05
1.325359400733193915e+00,4.654275885224487931e-04
1.374446785945534488e+00,3.747555606240550994e-04
1.423534171157875061e+00,2.058100926377957191e-04
1.472621556370215412e+00,7.153502691405464245e-05
1.521708941582555985e+00,4.892713363273337252e-05
1.570796326794896558e+00,2.177409199027406777e-07
1.619883712007237131e+00,2.407412430484044816e-35
1.668971097219577704e+00,1.809320904785664291e-34
1.718058482431918055e+00,1.824367232476190640e-34
1.767145867644258628e+00,9.870390964984583747e-34
1.816233252856599201e+00,2.557875707389297617e-35
1.865320638068939552e+00,2.542829379698772337e-34
1.914408023281280125e+00,2.241902825888266308e-34
1.963495408493620697e+00,2.226856498197740600e-34
2.012582793705961048e+00,1.278937853694649236e-34
2.061670178918301843e+00,1.083335593717820381e-34
2.110757564130642194e+00,1.835651978244084386e-34
2.159844949342982545e+00,1.251854463851703476e-33
2.208932334555323340e+00,7.824090399073146722e-35
2.258019719767663691e+00,4.814824860968090488e-34
2.307107104980004486e+00,2.226856498197740600e-34
2.356194490192344837e+00,9.629649721936179265e-35
2.405281875404685188e+00,1.363573446953853242e-35
2.454369260617025983e+00,1.203706215242022675e-35
2.503456645829366334e+00,1.291666253462146391e-34
2.552544031041707129e+00,2.949080227342954900e-34
2.601631416254047480e+00,7.372700568357387250e-35
2.650718801466387831e+00,9.629649721936179265e-35
2.699806186678728626e+00,9.629649721936179265e-35
2.748893571891068976e+00,2.407412430484044816e-35
2.797980957103409327e+00,1.519679096743053290e-34
2.847068342315750122e+00,6.168994353115364842e-35
2.896155727528090473e+00,1.203706215242022622e-34
2.945243112740430824e+00,3.851859888774471706e-34
2.994330497952771619e+00,2.542829379698772337e-34
3.043417883165111970e+00,4.236481640363525034e-34
3.092505268377452765e+00,9.629649721936179265e-35
