k,PSD
0.000000000000000000e+00,1.354169492147275209e-35
4.908738521234051744e-02,9.707605542157956343e-04
9.817477042468103487e-02,1.841058038423930721e-03
1.472621556370215523e-01,1.313525727868183716e-02
1.963495408493620697e-01,3.794991066922186879e-02
2.454369260617025872e-01,4.524524779372552860e-03
2.945243112740431046e-01,1.596325528106142325e-02
3.436116964863836221e-01,7.347600012562048588e-02
3.926990816987241395e-01,2.778297161264527484e-02
4.417864669110646569e-01,3.767398344391841361e-03
4.908738521234051744e-01,4.473609614068939713e-03
5.399612373357456363e-01,2.776310819044884148e-03
5.890486225480862092e-01,1.881658773440876911e-03
6.381360077604267822e-01,9.165609852936737641e-04
6.872233929727672441e-01,2.158999235157189282e-03
7.363107781851077061e-01,2.756173403913768534e-03
7.853981633974482790e-01,1.388678707811563445e-03
8.344855486097888519e-01,2.892471575474713646e-03
8.835729338221293139e-01,4.780280155361320846e-04
9.326603190344697758e-01,4.840424967250199603e-04
9.817477042468103487e-01,5.659357845252923269e-04
1.030835089459150922e+00,3.848725636075998511e-04
1.079922474671491273e+00,8.491617724947225646e-04
1.129009859883831846e+00,9.426470508918429478e-04
1.178097245096172418e+00,1.284464293647467968e-04
1.227184630308512991e+00,7.750404395926698074e-05
1.276272015520853564e+00,7.121109816863659429e-04
1.325359400733193915e+00,2.210227278404835744e-04
1.374446785945534488e+00,3.227068501155682962e-04
1.423534171157875061e+00,1.351077394457684297e-04
1.472621556370215412e+00,8.968923344134955840e-05
1.521708941582555985e+00,3.681001796453485925e-06
1.570796326794896558e+00,2.177409199027210636e-07
1.619883712007237131e+00,4.100124295668139362e-35
1.668971097219577704e+00,1.505573164533186054e-34
1.718058482431918055e+00,6.650476839212172095e-34
1.767145867644258628e+00,2.949080227342954900e-34
1.816233252856599201e+00,4.814824860968090702e-35
1.865320638068939552e+00,1.023150282955719047e-34
1.914408023281280125e+00,8.907425992790962399e-34
1.963495408493620697e+00,1.925929944387236281e-34
2.012582793705961048e+00,1.925929944387236281e-34
2.061670178918301843e+00,3.761581922631320025e-35
2.110757564130642194e+00,1.339123164456749715e-34
2.159844949342982545e+00,2.708338984294550846e-34
2.208932334555323340e+00,6.168994353115364842e-35
2.258019719767663691e+00,5.435485878202256582e-34
2.307107104980004486e+00,4.092601131822876188e-34
2.356194490192344837e+00,1.820605650553558892e-34
2.405281875404685188e+00,1.203706215242022622e-34
2.454369260617025983e+00,6.018531076210113110e-35
2.503456645829366334e+00,4.363435030252330695e-35
2.552544031041707129e+00,4.890056499420716033e-34
2.601631416254047480e+00,5.416677968589100837e-35
2.650718801466387831e+00,2.407412430484044816e-35
2.699806186678728626e+00,1.504632769052528010e-34
2.748893571891068976e+00,9.629649721936179265e-35
2.797980957103409327e+00,7.703719777548945123e-34
2.847068342315750122e+00,1.203706215242022622e-34
2.896155727528090473e+00,4.589129945610209576e-34
2.945243112740430824e+00,2.407412430484044816e-35
2.994330497952771619e+00,3.912045199536571971e-34
3.043417883165111970e+00,2.802378532360333847e-34
3.092505268377452765e+00,3.761581922631320025e-35
