k,PSD
0.000000000000000000e+00,5.431724296279626117e-34
4.908738521234051744e-02,6.124421364633330506e-02
9.817477042468103487e-02,2.884740058332555673e-02
1.472621556370215523e-01,3.068876227608478835e-03
1.963495408493620697e-01,8.635041073546664836e-02
2.454369260617025872e-01,8.348707447406055263e-03
2.945243112740431046e-01,2.380326857671769339e-02
3.436116964863836221e-01,1.141687697970554787e-03
3.926990816987241395e-01,1.688863777317921658e-02
4.417864669110646569e-01,1.567082043277824924e-03
4.908738521234051744e-01,1.024839081895098170e-03
5.399612373357456363e-01,4.171640179593508364e-03
5.890486225480862092e-01,4.000184230989358228e-03
6.381360077604267822e-01,3.892300519865313571e-04
6.872233929727672441e-01,1.321415424737215280e-03
7.363107781851077061e-01,3.039374192823208858e-03
7.853981633974482790e-01,9.409205882788741109e-04
8.344855486097888519e-01,9.324587642125091880e-04
8.835729338221293139e-01,7.933360170109760240e-04
9.326603190344697758e-01,6.501433531580150379e-05
9.817477042468103487e-01,1.200821125092125814e-03
1.030835089459150922e+00,7.958280225000542805e-04
1.079922474671491273e+00,6.433111835064641822e-04
1.129009859883831846e+00,1.367482138587129237e-04
1.178097245096172418e+00,1.392736025799315045e-03
1.227184630308512991e+00,4.207545338161568227e-04
1.276272015520853564e+00,4.652434971395270858e-04
1.325359400733193915e+00,2.592099882796824565e-07
1.374446785945534488e+00,8.359997648497368523e-04
1.423534171157875061e+00,1.455186334515545549e-04
1.472621556370215412e+00,1.769763801282860202e-04
1.521708941582555985e+00,6.934990243779028357e-05
1.570796326794896558e+00,2.177409199027292163e-07
1.619883712007237131e+00,3.009265538105056555e-35
1.668971097219577704e+00,6.018531076210112041e-34
1.718058482431918055e+00,1.914645198619341252e-34
1.767145867644258628e+00,7.041681359165831943e-34
1.816233252856599201e+00,6.018531076210112041e-36
1.865320638068939552e+00,2.407412430484044816e-35
1.914408023281280125e+00,4.890056499420716033e-34
1.963495408493620697e+00,1.564818079814629558e-34
2.012582793705961048e+00,5.153367234004908435e-35
2.061670178918301843e+00,4.333342374871281525e-34
2.110757564130642194e+00,2.050062147834068986e-34
2.159844949342982545e+00,1.312039774613804425e-33
2.208932334555323340e+00,1.809320904785664932e-34
2.258019719767663691e+00,7.839136726763669223e-34
2.307107104980004486e+00,7.824090399073146722e-35
2.356194490192344837e+00,2.708338984294550846e-34
2.405281875404685188e+00,9.629649721936179265e-35
2.454369260617025983e+00,2.407412430484044816e-35
2.503456645829366334e+00,6.808463279962690315e-35
2.552544031041707129e+00,8.200248591336275945e-34
2.601631416254047480e+00,4.942953745207718971e-36
2.650718801466387831e+00,1.745374012100932278e-34
2.699806186678728626e+00,3.404231639981344623e-34
2.748893571891068976e+00,1.203706215242022622e-34
2.797980957103409327e+00,6.018531076210113110e-35
2.847068342315750122e+00,7.703719777548945123e-34
2.896155727528090473e+00,4.092601131822876188e-34
2.945243112740430824e+00,3.901512770153205815e-33
2.994330497952771619e+00,6.018531076210112041e-36
3.043417883165111970e+00,1.251854463851703476e-33
3.092505268377452765e+00,1.691207232415041826e-33
