k,PSD
0.000000000000000000e+00,5.416677968589100837e-35
4.908738521234051744e-02,1.136459078330770769e-02
9.817477042468103487e-02,6.015070451220465991e-02
1.472621556370215523e-01,4.230926698100428984e-02
1.963495408493620697e-01,9.702350265922302097e-02
2.454369260617025872e-01,4.624269627825813161e-02
2.945243112740431046e-01,1.233576402262430600e-02
3.436116964863836221e-01,6.705083989954545125e-04
3.926990816987241395e-01,1.485636613957063042e-02
4.417864669110646569e-01,1.688528534404203432e-02
4.908738521234051744e-01,1.727565445301855636e-03
5.399612373357456363e-01,9.080198359266140971e-04
5.890486225480862092e-01,2.826319146494800545e-03
6.381360077604267822e-01,1.656831851424013481e-04
6.872233929727672441e-01,5.955648526248373699e-05
7.363107781851077061e-01,3.032707042933374675e-03
7.853981633974482790e-01,1.225999077040344776e-04
8.344855486097888519e-01,6.823930683419137007e-03
8.835729338221293139e-01,9.314211497897810412e-05
9.326603190344697758e-01,3.227802097232953561e-03
9.817477042468103487e-01,4.117891836682565721e-04
1.030835089459150922e+00,1.149360889054955944e-04
1.079922474671491273e+00,1.140504016845274174e-04
1.129009859883831846e+00,8.787689214790206241e-04
1.178097245096172418e+00,1.363901159264944106e-04
1.227184630308512991e+00,2.886941009421910590e-04
1.276272015520853564e+00,5.625034021935512138e-05
1.325359400733193915e+00,2.129856576437264308e-04
1.374446785945534488e+00,2.110267690524547570e-04
1.423534171157875061e+00,1.262006576893969260e-04
1.472621556370215412e+00,2.378389211624539479e-05
1.521708941582555985e+00,3.163147639620954559e-05
1.570796326794896558e+00,2.177409199027160608e-07
1.619883712007237131e+00,1.824367232476189999e-34
1.668971097219577704e+00,2.407412430484045244e-34
1.718058482431918055e+00,2.407412430484045244e-34
1.767145867644258628e+00,1.925929944387236195e-33
1.816233252856599201e+00,4.047462148751301203e-34
1.865320638068939552e+00,3.490748024201865411e-34
1.914408023281280125e+00,1.538487006356209890e-34
1.963495408493620697e+00,2.407412430484044816e-35
2.012582793705961048e+00,1.925929944387236281e-34
2.061670178918301843e+00,1.278937853694648809e-34
2.110757564130642194e+00,5.416677968589100837e-35
2.159844949342982545e+00,4.228018081037604564e-34
2.208932334555323340e+00,1.203706215242022622e-34
2.258019719767663691e+00,2.467597741246145937e-34
2.307107104980004486e+00,1.504632769052528010e-34
2.356194490192344837e+00,2.350988701644575016e-34
2.405281875404685188e+00,6.018531076210113110e-35
2.454369260617025983e+00,1.434103108003191187e-34
2.503456645829366334e+00,1.979532486784731736e-34
2.552544031041707129e+00,3.385423730368188023e-36
2.601631416254047480e+00,2.092379944463671337e-34
2.650718801466387831e+00,2.046300565911437666e-34
2.699806186678728626e+00,1.925929944387236281e-34
2.748893571891068976e+00,2.166671187435640335e-34
2.797980957103409327e+00,6.018531076210113110e-35
2.847068342315750122e+00,1.203706215242022622e-34
2.896155727528090473e+00,4.228018081037604564e-34
2.945243112740430824e+00,7.703719777548945123e-34
2.994330497952771619e+00,9.629649721936179265e-35
3.043417883165111970e+00,8.666684749742561339e-34
3.092505268377452765e+00,1.820605650553558892e-34
