k,PSD
0.000000000000000000e+00,2.166671187435640335e-34
4.908738521234051744e-02,1.057979859539549296e-02
9.817477042468103487e-02,1.556734927286440237e-02
1.472621556370215523e-01,6.262214099489894770e-02
1.963495408493620697e-01,9.631860484325537042e-02
2.454369260617025872e-01,1.726107909135908862e-03
2.945243112740431046e-01,3.315804276921496818e-02
3.436116964863836221e-01,1.376187739059529791e-02
3.926990816987241395e-01,1.094279928382779071e-02
4.417864669110646569e-01,5.143684139060943246e-03
4.908738521234051744e-01,1.761774113570863890e-03
5.399612373357456363e-01,5.614026694313435997e-03
5.890486225480862092e-01,1.980559475300108958e-03
6.381360077604267822e-01,2.062380669604059968e-04
6.872233929727672441e-01,2.770615613971818842e-03
7.363107781851077061e-01,2.635380157390505352e-04
7.853981633974482790e-01,1.214708760063519446e-04
8.344855486097888519e-01,1.105143864403344313e-03
8.835729338221293139e-01,3.882770896055872962e-04
9.326603190344697758e-01,6.878024478971480260e-04
9.817477042468103487e-01,4.429050376132214590e-04
1.030835089459150922e+00,1.169433728530707870e-03
1.079922474671491273e+00,1.187793956133065222e-03
1.129009859883831846e+00,6.922077710098937012e-05
1.178097245096172418e+00,1.067149974178232099e-03
1.227184630308512991e+00,1.021616052460895476e-04
1.276272015520853564e+00,4.639494304123680858e-04
1.325359400733193915e+00,5.757899014571224352e-05
1.374446785945534488e+00,1.316714314630646919e-03
1.423534171157875061e+00,1.632536936105842551e-04
1.472621556370215412e+00,5.396201463400395197e-05
1.521708941582555985e+00,7.732814345278670690e-05
1.570796326794896558e+00,2.177409199027228635e-07
1.619883712007237131e+00,1.083335593717820381e-34
1.668971097219577704e+00,6.018531076210112041e-36
1.718058482431918055e+00,1.564818079814628788e-33
1.767145867644258628e+00,3.851859888774471706e-34
1.816233252856599201e+00,6.093762714662739510e-35
1.865320638068939552e+00,2.407412430484044816e-35
1.914408023281280125e+00,6.018531076210113110e-35
1.963495408493620697e+00,1.925929944387236281e-34
2.012582793705961048e+00,1.113428249098870728e-34
2.061670178918301843e+00,1.098381921408345234e-34
2.110757564130642194e+00,1.023150282955719047e-34
2.159844949342982545e+00,3.009265538105056448e-34
2.208932334555323340e+00,2.226856498197740600e-34
2.258019719767663691e+00,2.226856498197740600e-34
2.307107104980004486e+00,2.050062147834069414e-34
2.356194490192344837e+00,8.313096049015218325e-35
2.405281875404685188e+00,3.377018945759808667e-34
2.454369260617025983e+00,1.700235029029356865e-34
2.503456645829366334e+00,8.380804523622579306e-34
2.552544031041707129e+00,3.761581922631320025e-35
2.601631416254047480e+00,6.018531076210112041e-34
2.650718801466387831e+00,7.824090399073146722e-35
2.699806186678728626e+00,1.354169492147275209e-35
2.748893571891068976e+00,7.825030794553803483e-34
2.797980957103409327e+00,2.166671187435640335e-34
2.847068342315750122e+00,4.814824860968090488e-34
2.896155727528090473e+00,1.745374012100932278e-34
2.945243112740430824e+00,3.081487911019578049e-33
2.994330497952771619e+00,7.703719777548945123e-34
3.043417883165111970e+00,1.203706215242022622e-34
3.092505268377452765e+00,2.407412430484044816e-35
