k,PSD
0.000000000000000000e+00,1.504632769052528010e-36
4.908738521234051744e-02,1.167881724269755582e-02
9.817477042468103487e-02,4.773795730734469583e-02
1.472621556370215523e-01,2.512914010124990896e-02
1.963495408493620697e-01,5.944911628561526384e-02
2.454369260617025872e-01,3.124853724770421549e-03
2.945243112740431046e-01,2.243480362706736647e-02
3.436116964863836221e-01,5.872824730325209609e-03
3.926990816987241395e-01,1.822239781893483443e-02
4.417864669110646569e-01,3.466028277322464810e-03
4.908738521234051744e-01,2.820465387739680072e-03
5.399612373357456363e-01,2.458974848495609333e-03
5.890486225480862092e-01,3.833434452428141105e-03
6.381360077604267822e-01,9.383123176334764439e-04
6.872233929727672441e-01,4.565767081225584616e-04
7.363107781851077061e-01,1.486928379165620550e-03
7.853981633974482790e-01,3.606397715818577925e-03
8.344855486097888519e-01,1.811677977396630246e-03
8.835729338221293139e-01,7.833027224238423621e-04
9.326603190344697758e-01,1.826757090840762246e-03
9.817477042468103487e-01,3.885089059877409878e-03
1.030835089459150922e+00,2.143857910953216386e-03
1.079922474671491273e+00,7.575214171356395472e-04
1.129009859883831846e+00,3.698979493767961440e-04
1.178097245096172418e+00,1.522598172212048231e-03
1.227184630308512991e+00,2.188222934621281059e-04
1.276272015520853564e+00,2.571673302790821185e-04
1.325359400733193915e+00,6.064944753832566149e-05
1.374446785945534488e+00,8.441975009652418187e-04
1.423534171157875061e+00,1.736949610318511660e-04
1.472621556370215412e+00,1.939628967685115243e-05
1.521708941582555985e+00,7.285421251382377629e-05
1.570796326794896558e+00,2.177409199027264369e-07
1.619883712007237131e+00,5.454293787815412968e-35
1.668971097219577704e+00,4.814824860968090488e-34
1.718058482431918055e+00,4.453712996395482910e-34
1.767145867644258628e+00,9.629649721936179265e-35
1.816233252856599201e+00,2.061346893601963374e-34
1.865320638068939552e+00,4.814824860968090702e-35
1.914408023281280125e+00,1.474540113671477450e-34
1.963495408493620697e+00,2.783570622747177247e-34
2.012582793705961048e+00,2.181717515126165615e-34
2.061670178918301843e+00,1.956022599768286681e-35
2.110757564130642194e+00,0.000000000000000000e+00
2.159844949342982545e+00,7.824090399073146722e-35
2.208932334555323340e+00,2.708338984294550846e-34
2.258019719767663691e+00,1.820605650553558892e-34
2.307107104980004486e+00,1.023150282955719047e-34
2.356194490192344837e+00,3.825528815316052894e-34
2.405281875404685188e+00,3.009265538105056555e-35
2.454369260617025983e+00,3.385423730368188023e-34
2.503456645829366334e+00,9.178259891220419793e-35
2.552544031041707129e+00,4.814824860968090488e-34
2.601631416254047480e+00,1.550712147604761681e-34
2.650718801466387831e+00,1.203706215242022622e-34
2.699806186678728626e+00,2.407412430484044816e-35
2.748893571891068976e+00,8.245387574407853496e-34
2.797980957103409327e+00,2.407412430484044816e-35
2.847068342315750122e+00,3.129636159629258689e-34
2.896155727528090473e+00,2.407412430484045244e-34
2.945243112740430824e+00,9.629649721936179265e-35
2.994330497952771619e+00,1.203706215242022622e-34
3.043417883165111970e+00,3.851859888774471706e-34
3.092505268377452765e+00,1.598672317118311225e-34
