k,PSD
0.000000000000000000e+00,1.843175142089346812e-35
4.908738521234051744e-02,5.446175702766904714e-02
9.817477042468103487e-02,1.229701100864026737e-02
1.472621556370215523e-01,2.212288089057388302e-02
1.963495408493620697e-01,2.198304488619958960e-02
2.454369260617025872e-01,2.002175896674672842e-02
2.945243112740431046e-01,4.322500829873387844e-03
3.436116964863836221e-01,5.169591536123032544e-03
3.926990816987241395e-01,2.529037319545780933e-03
4.417864669110646569e-01,7.914490259816261974e-03
4.908738521234051744e-01,1.254649238473103828e-04
5.399612373357456363e-01,6.896963490182205468e-03
5.890486225480862092e-01,2.188193405610701879e-03
6.381360077604267822e-01,2.907516015094636225e-03
6.872233929727672441e-01,2.453919391596378306e-03
7.363107781851077061e-01,6.667162097753471899e-04
7.853981633974482790e-01,7.847710514189293069e-04
8.344855486097888519e-01,7.609901990194251975e-04
8.835729338221293139e-01,3.503948086618720770e-04
9.326603190344697758e-01,2.581931744643083763e-05
9.817477042468103487e-01,8.970435415882880344e-04
1.030835089459150922e+00,9.335426728750303126e-05
1.079922474671491273e+00,2.348571054562846193e-04
1.129009859883831846e+00,8.744359221213516197e-05
1.178097245096172418e+00,4.747097174789023243e-04
1.227184630308512991e+00,1.527166674350135948e-04
1.276272015520853564e+00,2.194720166501270935e-04
1.325359400733193915e+00,8.562232652227464661e-05
1.374446785945534488e+00,5.269062397771260512e-04
1.423534171157875061e+00,3.338986822199483469e-04
1.472621556370215412e+00,6.737797724835313800e-05
1.521708941582555985e+00,1.686950123982938819e-04
1.570796326794896558e+00,2.177409199027251399e-07
1.619883712007237131e+00,3.009265538105056448e-34
1.668971097219577704e+00,1.023150282955719047e-34
1.718058482431918055e+00,7.974553675978399523e-35
1.767145867644258628e+00,6.018531076210113110e-35
1.816233252856599201e+00,2.783570622747177247e-34
1.865320638068939552e+00,2.181717515126165615e-34
1.914408023281280125e+00,3.866906216464997841e-34
1.963495408493620697e+00,3.009265538105056555e-35
2.012582793705961048e+00,3.479463278433970596e-34
2.061670178918301843e+00,1.854459887857240986e-34
2.110757564130642194e+00,2.226856498197740600e-34
2.159844949342982545e+00,4.769685877896512937e-34
2.208932334555323340e+00,6.018531076210113110e-35
2.258019719767663691e+00,6.168994353115364842e-35
2.307107104980004486e+00,1.956022599768286681e-35
2.356194490192344837e+00,3.189821470391359809e-34
2.405281875404685188e+00,2.230618080120373203e-34
2.454369260617025983e+00,3.009265538105056555e-35
2.503456645829366334e+00,4.814824860968090488e-34
2.552544031041707129e+00,4.092601131822876188e-34
2.601631416254047480e+00,2.407412430484044816e-35
2.650718801466387831e+00,3.660959606200932642e-34
2.699806186678728626e+00,1.218752542932547688e-34
2.748893571891068976e+00,6.018531076210113110e-35
2.797980957103409327e+00,3.009265538105056555e-35
2.847068342315750122e+00,1.023150282955719047e-34
2.896155727528090473e+00,2.949080227342954900e-34
2.945243112740430824e+00,9.629649721936179265e-35
2.994330497952771619e+00,1.057004520259401141e-34
3.043417883165111970e+00,2.166671187435640335e-34
3.092505268377452765e+00,3.954174917070042242e-33
