k,PSD
0.000000000000000000e+00,1.950004068692076301e-33
4.908738521234051744e-02,2.701557095527806415e-02
9.817477042468103487e-02,1.978041338149779879e-02
1.472621556370215523e-01,7.802064369540949451e-02
1.963495408493620697e-01,1.369268164472592017e-02
2.454369260617025872e-01,1.619789729286246968e-02
2.945243112740431046e-01,3.529154276807652812e-03
3.436116964863836221e-01,8.796448053726778349e-03
3.926990816987241395e-01,2.650416484548403628e-03
4.417864669110646569e-01,4.253822282856956592e-03
4.908738521234051744e-01,1.034708846778211594e-02
5.399612373357456363e-01,3.988009791658345474e-03
5.890486225480862092e-01,6.260631496903262469e-03
6.381360077604267822e-01,1.462382552197637848e-04
6.872233929727672441e-01,2.335741719181970173e-03
7.363107781851077061e-01,2.956737306936079498e-03
7.853981633974482790e-01,3.043507356459325148e-03
8.344855486097888519e-01,1.606896142405015533e-04
8.835729338221293139e-01,2.130257563463953431e-03
9.326603190344697758e-01,6.819232833940900651e-04
9.817477042468103487e-01,4.102984971292781397e-04
1.030835089459150922e+00,1.375310425499081746e-03
1.079922474671491273e+00,5.364151848912458340e-05
1.129009859883831846e+00,1.038607466983044233e-03
1.178097245096172418e+00,2.727683793162924615e-04
1.227184630308512991e+00,2.059852769562718004e-04
1.276272015520853564e+00,3.684304135276594838e-04
1.325359400733193915e+00,5.313451963421587942e-07
1.374446785945534488e+00,2.869588949553908549e-04
1.423534171157875061e+00,7.348605742397863044e-04
1.472621556370215412e+00,4.721203652521872325e-05
1.521708941582555985e+00,1.440710190935718673e-05
1.570796326794896558e+00,2.177409199027302221e-07
1.619883712007237131e+00,4.092601131822876188e-34
1.668971097219577704e+00,1.959784181690917306e-34
1.718058482431918055e+00,7.237283619142659729e-34
1.767145867644258628e+00,2.294564972805104948e-35
1.816233252856599201e+00,8.817148026647817561e-34
1.865320638068939552e+00,3.761581922631320025e-35
1.914408023281280125e+00,5.552094917803828358e-34
1.963495408493620697e+00,1.113428249098870728e-34
2.012582793705961048e+00,3.851859888774471706e-34
2.061670178918301843e+00,1.083335593717820381e-34
2.110757564130642194e+00,1.023150282955719218e-33
2.159844949342982545e+00,6.168994353115364842e-35
2.208932334555323340e+00,2.708338984294550846e-34
2.258019719767663691e+00,6.018531076210113110e-35
2.307107104980004486e+00,2.095201130905644827e-34
2.356194490192344837e+00,2.181717515126165615e-34
2.405281875404685188e+00,1.203706215242022622e-34
2.454369260617025983e+00,2.708338984294550846e-34
2.503456645829366334e+00,1.564818079814629558e-34
2.552544031041707129e+00,4.393527685633380934e-34
2.601631416254047480e+00,2.061346893601963374e-34
2.650718801466387831e+00,4.092601131822876188e-34
2.699806186678728626e+00,3.009265538105056555e-35
2.748893571891068976e+00,2.804729521061977459e-35
2.797980957103409327e+00,9.629649721936179265e-35
2.847068342315750122e+00,2.745954803520863084e-35
2.896155727528090473e+00,8.666684749742561339e-34
2.945243112740430824e+00,1.121891808424790984e-34
2.994330497952771619e+00,3.851859888774471706e-34
3.043417883165111970e+00,1.925929944387236281e-34
3.092505268377452765e+00,9.629649721936179265e-35
